"","genes","PPEE","PPDE","PostFC","RealFC","Direction","BlsAL1.genes.results","BlsAL2.genes.results","BlsAL3.genes.results","BlsAD1.genes.results","BlsAD2.genes.results","BlsAD3.genes.results"
"1842","gene-ACX60_RS09365_ACX60_RS09365",0.616878002552547,0.383121997447453,0.656692656120833,0.65403546462907,"D Over L",95.9562964930774,65.6145766098455,40.8789503483268,41.6507328727893,48.5086825175682,42.2395700185927
"1843","gene-ACX60_RS09370_ACX60_RS09370",0.962205804171971,0.0377941958280295,0.756517525038778,0.753835346826793,"D Over L",47.9781482465387,60.4884378122013,33.7695676790525,34.7089440606577,37.055243589809,35.451067694176
"1844","gene-ACX60_RS09375_ACX60_RS09375",0.907572145861573,0.0924278541384269,1.21278439103719,1.21347559972865,"D Over L",192.662251552507,113.800281307701,175.957221064537,170.768004778436,216.267876224158,198.375123480176
"1845","gene-ACX60_RS09380_ACX60_RS09380",0.840778634490351,0.159221365509649,0.779663352229438,0.778542088365204,"D Over L",137.187517642447,94.3209538766529,76.4258636946978,72.1946036461681,87.5851212122759,79.9534718209075
"1846","gene-ACX60_RS09385_ACX60_RS09385",0.0425112275850729,0.957488772414927,0.505815693104888,0.5053902182274,"D Over L",802.884324563171,645.893488503166,371.465244469578,434.555979639435,230.416241958449,254.945976183649
"1847","gene-ACX60_RS09390_ACX60_RS09390",0.935828932048433,0.0641710679515668,0.953855882904906,0.953182427310297,"D Over L",56.2243924764125,36.9081993430381,14.2187653385484,27.7671552485262,45.1400240094037,29.4168434058056
"1848","gene-ACX60_RS09395_lpdA",0.94325266021961,0.05674733978039,0.776754547194895,0.775589893623154,"D Over L",84.7114179977949,64.5893488503166,151.074381722077,84.6898235080048,72.0892920747194,76.182081640676
"1849","gene-ACX60_RS09400_ACX60_RS09400",0.954741029022517,0.0452589709774827,0.834332108486597,0.833578270215474,"D Over L",88.4597108295557,79.9677652432492,175.957221064537,113.845336518957,84.2164627041114,89.0048082534631
"1850","gene-ACX60_RS09405_ACX60_RS09405",0.95057946457383,0.0494205354261695,0.902824880915251,0.901822691374438,"D Over L",31.485659786791,36.9081993430381,83.5352463639721,52.7575949721997,39.7501703963406,44.5024041267315
"1851","gene-ACX60_RS09410_ACX60_RS09410",0.943364074578911,0.0566359254210894,0.954165019749879,0.953717878132099,"D Over L",29.2366840877345,38.9586548620957,92.4219747005648,58.311026021905,51.8773410257327,42.993848054639
"1852","gene-ACX60_RS09415_lipA",0.963280753755693,0.0367192462443071,0.95390716971019,0.95326719154243,"D Over L",25.4883912559737,55.3622990145571,31.992222011734,37.4856595855103,38.4027069930748,31.6796775139445
"1853","gene-ACX60_RS09420_ACX60_RS09420",0.962561491063157,0.0374385089368428,0.930627289029004,0.93043672400496,"D Over L",248.886644028919,206.070779665296,115.527468375706,136.059060717778,225.026388345386,169.712558110417
"1854","gene-ACX60_RS09425_ACX60_RS09425",0.92331859049589,0.0766814095041104,0.841083374786754,0.840894421215137,"D Over L",582.484706055634,431.62088676164,303.926109111473,354.031229418709,365.83631398666,388.453188563843
"1855","gene-ACX60_RS09430_ACX60_RS09430",0.849349232498881,0.150650767501119,0.625629134572756,0.624344584577244,"D Over L",120.695029182699,227.600562615401,108.418085706432,69.4178881213154,119.924242890655,95.7933105778798
"1856","gene-ACX60_RS09435_aroC",NA,NA,1.24178090474384,1.24197808493254,"D Over L",550.999046268843,602.833922602955,767.813328281616,784.422135770865,825.321334500292,776.906377127686
"1857","gene-ACX60_RS09440_prmB",0.962698968219095,0.0373010317809051,1.12833592111497,1.1285757745676,"D Over L",295.365475142754,248.105117805978,295.03938077488,330.429147457462,274.208802564587,341.687950328973
"1858","gene-ACX60_RS09445_trpB",0.976721166700891,0.0232788332991088,0.923080276253731,0.923011888235002,"D Over L",430.304017086144,582.329367412379,750.03987160843,695.567238975581,404.912752681368,526.486069160316
"1859","gene-ACX60_RS09450_ACX60_RS09450",0.999630430436157,0.000369569563843104,1.02113273003437,1.02116578849145,"D Over L",343.343623389293,306.543100099122,351.914442129074,360.97301823084,317.327631469092,344.705062473158
"1860","gene-ACX60_RS09455_ACX60_RS09455",0.779639462461796,0.220360537538204,0.871287406095147,0.871141156955224,"D Over L",527.009972145573,473.655224902322,378.574627138852,413.73061320304,375.942289511153,411.835807681278
"1861","gene-ACX60_RS09460_ACX60_RS09460",0.265901437702581,0.734098562297419,0.760321638968887,0.759899240478293,"D Over L",314.85659786791,329.098110808756,245.273702089961,188.816655689978,236.479827273145,250.420307967371
"1862","gene-ACX60_RS09465_ACX60_RS09465",0.969682422287423,0.0303175777125769,0.982455955866089,0.982431675961787,"D Over L",400.317674432057,412.141559330592,319.92222011734,458.158061600682,318.675094872358,335.653726040602
"1863","gene-ACX60_RS09475_ACX60_RS09475",0.972897738727858,0.027102261272142,1.05448866920098,1.05464370568244,"D Over L",214.40234997672,183.515768955662,152.851727389396,155.496069391747,233.784900466613,191.58662115576
"1864","gene-ACX60_RS09480_ACX60_RS09480",0.982006879299744,0.0179931207002563,0.943885711484744,0.94385716343225,"D Over L",706.928028070094,1193.36511209156,1180.15752309952,1257.85213275824,788.266090910483,861.385517164872
"1865","gene-ACX60_RS09485_ACX60_RS09485",0.201861401977505,0.798138598022495,1.4700692493379,1.47075622566889,"D Over L",280.37230381571,328.072883049227,463.887219170143,384.575100192088,567.282092774895,625.296491882381
"1866","gene-ACX60_RS09490_recR",0.944644980376175,0.0553550196238251,0.792258731532357,0.792116016737025,"D Over L",1078.00901841442,673.574638010445,529.649008860929,516.469087622587,631.286604430019,659.239003504464
"1867","gene-ACX60_RS09495_ACX60_RS09495",0.976634782787211,0.0233652172127889,0.976106059016047,0.976079462555182,"D Over L",563.74324189683,426.494747963996,417.67623181986,469.264923700092,468.24353263486,436.726982870806
"1868","gene-ACX60_RS09500_ACX60_RS09500",0.999999999753186,2.46814354070123e-10,0.52344191905199,0.51946356482764,"D Over L",68.2189295380472,69.7154876479608,49.7656786849195,31.9322285358051,38.4027069930748,27.1540092976667
"1869","gene-ACX60_RS09505_ACX60_RS09505",0.970356152303745,0.0296438476962553,1.11498787249133,1.11504348464337,"D Over L",691.185198176698,1084.69096958151,1464.53282987049,1339.76524074139,1046.97906433751,1226.45608661128
"1870","gene-ACX60_RS09510_ACX60_RS09510",0.385092650178691,0.614907349821309,0.794810970262864,0.794074239840348,"D Over L",156.678640367603,132.25438097922,147.51969038744,136.059060717778,100.386023543301,110.124593262759
"1871","gene-ACX60_RS09515_ACX60_RS09515",1,1.62158286856252e-17,1.14345210864229,1.14784552824847,"D Over L",18.7414641588042,16.4036441524614,15.996111005867,18.048650911542,19.5382193473539,21.1197850092963
"1872","gene-ACX60_RS09520_ACX60_RS09520",0.114394281762094,0.885605718237906,1.44230880578241,1.44581189151852,"D Over L",59.2230267418212,53.3118434954994,85.3125920312906,73.5829614085944,109.144535664528,103.336090938343
"1873","gene-ACX60_RS09525_ACX60_RS09525",0.945434452295199,0.0545655477048011,0.999156748460001,0.999107409108679,"D Over L",13.493854194339,6.15136655717301,7.10938266927422,2.77671552485262,14.1483657342907,9.80561446860187
"1874","gene-ACX60_RS09530_ACX60_RS09530",0.96184584854842,0.0381541514515804,1.05683293975296,1.05700014633239,"D Over L",191.162934419803,215.297829501055,126.191542379617,281.836625772541,121.27170629392,159.906943641815
"1875","gene-ACX60_RS09535_ACX60_RS09535",0.962575980556689,0.0374240194433108,0.858856963897726,0.858273970552556,"D Over L",105.701857855656,159.935530486498,113.750122708387,94.408327844989,116.55558438249,114.650261479037
"1876","gene-ACX60_RS09540_ACX60_RS09540",0.970074050803204,0.0299259491967957,1.1453643151809,1.14555934045149,"D Over L",434.801968484257,434.696570040226,298.594072109517,449.827915026124,468.917264336493,419.378588041741
"1877","gene-ACX60_RS09545_ACX60_RS09545",0.943655445151839,0.0563445548481615,1.08849161856866,1.08853568812893,"D Over L",1026.28257733612,1135.95235755795,984.649499694479,1023.21967090819,1174.31435594613,1227.96464268337
"1878","gene-ACX60_RS09550_ACX60_RS09550",0.176922169741126,0.823077830258874,0.158782956296524,0.158009971648529,"D Over L",1490.32122990811,120.976875624403,94.1993203678834,94.408327844989,81.5215358975799,93.5304764697409
"1879","gene-ACX60_RS09555_ACX60_RS09555",0.846570906643656,0.153429093356344,0.71913766330907,0.719065303636783,"D Over L",2746.74898711434,1615.75894901744,1720.47060596436,1792.36987129236,1219.45437995553,1362.22613309961
"1880","gene-ACX60_RS09560_ACX60_RS09560",1,7.72034809587331e-17,1.28906792292208,1.2929106336147,"D Over L",38.9822454503127,45.1100214192688,33.7695676790525,47.2041639224945,53.8985361306313,51.2909064511482
"1881","gene-ACX60_RS09565_ACX60_RS09565",0.577422857374821,0.422577142625179,0.757010022052297,0.756734673621936,"D Over L",392.821088768536,561.824812221802,428.340305823772,385.963457954514,329.454802098484,331.128057824325
"1882","gene-ACX60_RS09570_ACX60_RS09570",NA,NA,0.559521059946655,0.558227156593968,"D Over L",212.153374277663,177.364402398489,143.964999052803,122.175483093515,76.8054139861496,98.810422722065
"1883","gene-ACX60_RS09575_ACX60_RS09575",0.0148728355182215,0.985127164481779,0.529853833971803,0.528827379545415,"D Over L",318.604890699671,221.449196058228,177.734566731855,154.10771162932,107.797072261263,117.667373623222
"1884","gene-ACX60_RS09580_ACX60_RS09580",0.38662947513204,0.61337052486796,0.729871018431598,0.729538205936807,"D Over L",527.759630711926,436.747025559284,307.48080044611,369.303164805398,273.535070862954,285.1170976255
"1885","gene-ACX60_RS09585_ACX60_RS09585",0.999999999999885,1.14617143031652e-13,0.807129037267736,0.806714212269556,"D Over L",260.131522524202,248.105117805978,220.390862747501,205.476948839094,202.7932421915,179.518172579019
"1886","gene-ACX60_RS09590_ACX60_RS09590",0.963007887067833,0.0369921129321666,0.876875230354794,0.876543760782614,"D Over L",112.448784952825,263.483534198911,206.172097408952,188.816655689978,175.843974126185,145.575660956935
"1887","gene-ACX60_RS09595_lpxB",0.984260843487512,0.015739156512488,0.956986235884502,0.956888437697434,"D Over L",262.380498223258,195.818502070008,231.054936751412,216.583810938504,212.899217715994,230.054800994121
"1888","gene-ACX60_RS09600_ACX60_RS09600",0.251762096283246,0.748237903716754,0.731082267971621,0.730845627393897,"D Over L",671.694075451542,695.104420960551,414.121540485223,465.099850412814,410.302606294431,426.167090366158
"1889","gene-ACX60_RS09605_ACX60_RS09605",1,2.47648678550041e-17,0.89021496682397,0.881857297483296,"D Over L",5.99726853081734,9.22704983575952,5.33203700195566,6.94178881213154,7.41104871796181,3.77139018023149
"1890","gene-ACX60_RS09610_ACX60_RS09610",0.998941945198884,0.00105805480111638,0.816757033698245,0.815553698929833,"D Over L",69.7182466707515,87.144359559951,81.7579006966535,51.3692372097734,70.0680969698207,73.1649694964909
"1891","gene-ACX60_RS09615_ACX60_RS09615",1,1.8867154927067e-17,0.930502595647155,0.92651930467834,"D Over L",9.74556136257817,5.12613879764418,12.4414196712299,5.55343104970524,11.4534389277592,8.29705839650927
"1892","gene-ACX60_RS09620_ACX60_RS09620",0.59526591012716,0.40473408987284,1.33955376308437,1.3401018773087,"D Over L",345.592599088349,257.332167641738,367.910553134941,427.614190827303,372.573631002989,500.840615934742
"1893","gene-ACX60_RS09625_ACX60_RS09625",0.882453053749999,0.117546946250001,1.13404374492811,1.13410193435962,"D Over L",974.556136257817,1139.02804083654,1496.52505188222,1306.44465444316,1432.35359767153,1355.4376307752
"1894","gene-ACX60_RS09630_ACX60_RS09630",0.883480817790808,0.116519182209192,0.714661398242618,0.710190540462809,"D Over L",49.477465379243,25.6306939882209,24.8828393424598,13.8835776242631,26.9492680653157,30.1711214418519
"1895","gene-ACX60_RS09635_ACX60_RS09635",0.854961772644899,0.145038227355101,0.536547265079695,0.534409911443839,"D Over L",205.406447180494,61.5136655717301,72.8711723600607,41.6507328727893,78.8266090910483,61.0965209197501
"1896","gene-ACX60_RS09640_ACX60_RS09640",1,1.43742390877339e-17,1.07924368945772,1.07996517466878,"D Over L",50.9767825119474,55.3622990145571,65.7617896907865,58.311026021905,68.7206335665549,58.8336868116112
"1897","gene-ACX60_RS09645_cobT",0.983293865075088,0.0167061349249117,0.952504846688229,0.952432813572151,"D Over L",349.34089192011,291.164683706189,392.793392477401,345.701082844151,344.276899534408,294.168434058056
"1898","gene-ACX60_RS09650_cobU",1,2.60901086710673e-17,0.831563463086509,0.830404092645124,"D Over L",79.4638080333297,71.7659431670185,76.4258636946978,52.7575949721997,71.4155603730865,64.8679110999816
"1899","gene-ACX60_RS09655_ACX60_RS09655",1,1.1919048411694e-16,1.35791960207199,1.367820385432,"D Over L",13.493854194339,23.5802384691632,19.5508023405041,23.6020819612473,28.9704631702143,24.8911751895278
"1900","gene-ACX60_RS09660_ACX60_RS09660",0.0313326667452524,0.968667333254748,0.496076489328321,0.495707004087759,"D Over L",948.318086435491,707.407154074897,481.660675843328,495.643721186192,223.67892494212,340.17939425688
"1901","gene-ACX60_RS09665_ACX60_RS09665",0.763877497982767,0.236122502017233,1.484829292514,1.48713871480532,"D Over L",76.465173767921,41.0091103811534,211.504134410908,90.2432545577101,189.318608158843,209.689294020871
"1902","gene-ACX60_RS09670_ACX60_RS09670",1,3.57613499003542e-16,1.77670723504589,1.88772210100918,"D Over L",0.749658566352167,3.07568327858651,7.10938266927422,5.55343104970524,6.06358531469602,9.05133643255557
"1903","gene-ACX60_RS09675_ACX60_RS09675",0.973027335791998,0.0269726642080022,0.911146346043263,0.910890999109425,"D Over L",146.183420438673,160.960758246027,238.164319420686,140.224134005057,166.411730303324,190.078065083667
"1904","gene-ACX60_RS09680_ACX60_RS09680",0.958132436222516,0.0418675637774836,0.914576157875786,0.910382790330215,"D Over L",8.99590279622601,5.12613879764418,17.7734566731855,4.16507328727893,12.8009023310249,12.0684485767408
"1905","gene-ACX60_RS09685_ACX60_RS09685",0.440978840766834,0.559021159233166,1.76416539321401,1.76447543517601,"D Over L",610.971731577016,720.735114948771,2530.94023026162,1725.7286986959,2694.25307482993,2395.58704248304
"1906","gene-ACX60_RS09690_ACX60_RS09690",0.999999999999998,2.12167189321626e-15,1.34389365982605,1.34720758821788,"D Over L",50.9767825119474,44.0847936597399,67.5391353581051,72.1946036461681,77.4791456877825,69.3935793162594
"1907","gene-ACX60_RS09695_ACX60_RS09695",1,4.56132129730852e-16,0.700928838346551,0.697544894299032,"D Over L",48.7278068128909,39.9838826216246,49.7656786849195,33.3205862982314,32.3391216783788,30.9253994778982
"1908","gene-ACX60_RS09700_ACX60_RS09700",0.929901677773145,0.0700983222268552,1.26009047553325,1.26048964061407,"D Over L",131.939907677981,190.692363272363,698.496847256192,494.255363423766,390.090655245444,402.784471248723
"1909","gene-ACX60_RS09705_ACX60_RS09705",0.905710155282709,0.0942898447172909,1.3031189778985,1.30355943637427,"D Over L",215.901667109424,224.524879336815,638.067094567361,551.178031683245,421.75604522219,432.955592690575
"1910","gene-ACX60_RS09710_ACX60_RS09710",0.899806393554452,0.100193606445548,1.21397964585026,1.21480899760074,"D Over L",50.2271239455952,69.7154876479608,284.375306770969,151.330996104468,173.149047319653,166.695445966232
