"","BlsAL1.genes.results","BlsAL2.genes.results","BlsAL3.genes.results","BlsAD1.genes.results","BlsAD2.genes.results","BlsAD3.genes.results"
"gene-ACX60_RS02625_ACX60_RS02625",228.778568942138,329.987841565122,321.650960192672,237.490082621523,386.818805590118,358.869107804839
"gene-ACX60_RS02630_ACX60_RS02630",514.564256702645,819.845569105892,861.88240714611,1029.12369135993,783.746116552799,973.319365916066
"gene-ACX60_RS02635_ACX60_RS02635",262.532784031962,190.61409481712,175.930635685495,170.826199780394,127.367167694307,150.785339413798
"gene-ACX60_RS02640_trxC",621.077557652755,496.006569309065,358.969579883534,433.315238467341,252.03873395593,310.617799192424
"gene-ACX60_RS02645_ACX60_RS02645",450.806294866311,414.022012398475,337.644654345899,451.370040070147,290.451054371674,328.71203992208
"gene-ACX60_RS02650_ACX60_RS02650",93.7617085828435,101.455889176854,87.0767792786791,122.217118542071,90.3026479949055,98.0104706189687
"gene-ACX60_RS02660_ACX60_RS02660",279.784938411205,179.341218241914,202.586792607539,169.43736888787,138.149573425042,140.230365654832
"gene-ACX60_RS02665_ACX60_RS02665",285.035594091844,121.952028404501,140.389093122768,105.551147831788,99.7372530092986,114.596857954487
"gene-ACX60_RS02670_ACX60_RS02670",194.274260183652,137.324132825237,145.720324507177,201.380479415912,171.844591333589,188.481674267248
"gene-ACX60_RS02680_ACX60_RS02680",647.330836055951,1241.04123023404,2272.88164688634,2105.46763306567,998.720330809328,1321.63349996194
"gene-ACX60_RS02685_ACX60_RS02685",129.016111009993,161.919499898414,156.382787275995,118.0506258645,205.539609242136,205.821988299834
"gene-ACX60_RS02690_ACX60_RS02690",22.5028100598824,43.0418923780593,40.8727739471351,51.3867430233705,51.8903275791621,58.0523556743123
"gene-ACX60_RS02695_ACX60_RS02695",51.0063694690668,49.1907341463535,40.8727739471351,45.8314194532764,66.0422351007518,67.0994760391401
"gene-ACX60_RS02700_ACX60_RS02700",467.308355576892,256.201740345591,296.771880398764,476.36899613557,513.512072926254,373.19371504915
"gene-ACX60_RS02705_ACX60_RS02705",30.0037467465099,29.7194018800886,37.3186196908625,15.2771398177588,28.3038150431793,36.9424081563805
"gene-ACX60_RS02710_ACX60_RS02710",4.50056201197649,4.09922784552946,3.55415425627262,5.55532357009411,8.08680429805124,6.78534027362091
"gene-ACX60_RS02715_ACX60_RS02715",77.259647872263,52.2651550305006,83.5226250224065,49.997912130847,69.4117368916065,63.3298425537952
"gene-ACX60_RS02720_ACX60_RS02720",58.5073061556943,70.7116803353832,53.3123138440893,49.997912130847,61.9988329517262,45.9895285212084
"gene-ACX60_RS02725_ACX60_RS02725",38.2547771018001,36.8930506097651,19.5478484094994,15.2771398177588,24.2604128941537,20.3560208208627
"gene-ACX60_RS02730_ACX60_RS02730",3.00037467465099,1.02480696138236,7.10830851254523,1.38883089252353,2.69560143268375,2.26178009120697
"gene-ACX60_RS02735_ACX60_RS02735",68.25852384831,29.7194018800886,42.6498510752714,38.8872649906588,39.0862207739143,55.7905755831053
"gene-ACX60_RS02740_ACX60_RS02740",203.275384207605,205.986199237855,135.057861738359,147.216074607494,164.431687393709,153.047119505005
"gene-ACX60_RS02745_ACX60_RS02745",54.0067441437178,42.017085416677,30.2103111783172,48.6090812383235,22.9126121778118,21.1099475179317
"gene-ACX60_RS02750_ACX60_RS02750",5279.15924004842,3517.13749146428,1917.46622125908,1822.14613099087,965.699213258952,1235.68585649608
"gene-ACX60_RS02755_ACX60_RS02755",448.556013860323,327.938227642357,261.230337836037,281.932671182276,213.626413540187,227.685862514835
"gene-ACX60_RS02760_ACX60_RS02760",226.52828793615,164.993920782561,184.816021326176,173.603861565441,158.36658417017,154.554972899143
"gene-ACX60_RS02765_ACX60_RS02765",85.5106782275532,67.6372594512361,46.204005331544,44.4425885607529,26.9560143268375,33.1727746710356
"gene-ACX60_RS02770_ACX60_RS02770",857.357063281521,863.912268445334,641.524843257207,661.0835048412,475.773652868681,532.272248130707
"gene-ACX60_RS02775_ACX60_RS02775",366.795803976084,432.468537703358,241.682489426538,294.432149214988,194.08330315323,217.130888755869
"gene-ACX60_RS02780_ACX60_RS02780",285.035594091844,445.791028201329,382.071582549306,312.486950817794,379.405901650237,352.083767531218
"gene-ACX60_RS02785_ACX60_RS02785",64.5080555049963,68.6620664126185,63.9747766129071,58.3308974859882,110.519658740034,89.7172769512098
"gene-ACX60_RS02790_ACX60_RS02790",96.0119895888317,91.2078195630305,79.9684707661339,90.2740080140293,99.0633526511277,117.612564742762
"gene-ACX60_RS02795_ACX60_RS02795",304.538029477076,219.308689735826,204.363869735675,222.212942803765,249.343132523247,251.811516821043
"gene-ACX60_RS02800_ACX60_RS02800",824.35294186036,654.851648323331,474.479593212394,423.593422219676,245.299730374221,324.188479739666
"gene-ACX60_RS02805_ACX60_RS02805",357.044586283468,354.583208638298,549.116832594119,430.537576682294,522.946677940647,533.780101524845
"gene-ACX60_RS02810_ACX60_RS02810",23.2529037285452,28.6945949187062,19.5478484094994,18.0548016028059,41.1079218484271,36.1884814593115
"gene-ACX60_RS02815_ACX60_RS02815",87.7609592335415,136.299325863855,161.714018660404,152.771398177588,300.559559744238,296.293191948113
"gene-ACX60_RS02820_cadR",229.528662610801,196.762936585414,156.382787275995,94.4405006915999,182.626997064324,156.81675299035
"gene-ACX60_RS02825_ACX60_RS02825",1027.62832606796,1928.68670132161,2674.50107784514,2090.19049324791,1535.14501591339,1607.37171815109
"gene-ACX60_RS02830_ACX60_RS02830",27.0033720718589,26.6449809959415,21.3249255376357,19.4436324953294,28.3038150431793,27.8952877915526
"gene-ACX60_RS02835_ACX60_RS02835",158.26976408784,197.787743546796,183.03894419804,158.326721747682,156.344883095657,159.832459778626
"gene-ACX60_RS02840_ACX60_RS02840",126.015736335342,114.778379674825,131.503707482087,108.328809616835,151.627580588461,143.999999140177
"gene-ACX60_RS02845_ACX60_RS02845",681.835144814438,600.536879370066,838.780404480338,773.578807135605,537.098585462236,557.905755831053
"gene-ACX60_RS02850_ACX60_RS02850",1032.8789817486,1368.11729344546,1661.56711480745,1680.48537995347,1342.40951347651,1675.97904758437
"gene-ACX60_RS02855_mnmC",151.518921069875,157.820272052884,197.25556122313,197.213986738341,241.256328225195,242.764396456215
"gene-ACX60_RS02860_ACX60_RS02860",201.025103201616,110.679151829295,129.726630353951,148.604905500018,157.692683811999,132.691098684142
"gene-ACX60_RS02865_ACX60_RS02865",151.518921069875,132.200098018325,170.599404301086,173.603861565441,200.822306734939,194.513087843799
"gene-ACX60_RS02870_ACX60_RS02870",205.525665213593,149.621816361825,167.045250044813,126.383611219641,160.388285244683,171.141360234661
"gene-ACX60_RS02875_ACX60_RS02875",252.781566339346,249.028091615915,257.676183579765,243.045406191617,264.842840761178,273.675391036043
"gene-ACX60_RS02880_ACX60_RS02880",200.275009532954,248.003284654532,362.523734139807,322.208767065459,588.315012683228,456.125651726739
"gene-ACX60_RS02885_radC",87.7609592335415,78.9101360264421,81.7455478942702,79.1633608738411,105.128455874666,108.565444377935
"gene-ACX60_RS02890_coaBC",1403.425254068,1001.23640127057,1304.37461205205,1442.99529733195,1099.80538453497,1229.65444291952
"gene-ACX60_RS02895_secF",1269.15848737737,1940.9843848582,2322.63980647416,1988.80583809369,2146.37264077443,2294.95286587801
"gene-ACX60_RS02900_secD",4255.28138232377,4888.32920579388,5686.64681003619,5102.56469913144,5627.74189108549,5129.71724685741
"gene-ACX60_RS02905_yajC",966.120645237619,705.067189431067,764.143165098613,736.08037303747,731.181888615466,770.513084404508
"gene-ACX60_RS02910_tgt",363.04533563277,284.896335264297,312.76557455199,391.650311691635,436.687432094767,444.062824573635
"gene-ACX60_RS02915_ACX60_RS02915",41.2551517764511,92.2326265244129,152.828633019723,129.161273004688,239.234627150682,186.97382087311
"gene-ACX60_RS02920_ACX60_RS02920",68.25852384831,92.2326265244129,101.29339630377,68.0527137336529,181.279196347982,156.81675299035
"gene-ACX60_RS02925_queA",250.531285333358,139.373746748002,177.707712813631,220.824111911241,223.06101855458,231.45549600018
"gene-ACX60_RS02930_ACX60_RS02930",12.7515923672667,0,0,1.38883089252353,0.673900358170937,1.50785339413798
"gene-ACX60_RS02935_ACX60_RS02935",235.529411960103,173.19237647362,227.465872401448,202.769310308435,307.972463684118,283.47643809794
"gene-ACX60_RS02940_ACX60_RS02940",24.0029973972079,61.4884176829419,67.5289308691797,58.3308974859882,121.302064470769,79.162303192244
"gene-ACX60_RS02950_ACX60_RS02950",32.2540277524982,28.6945949187062,31.9873883064536,38.8872649906588,68.0639361752646,42.2198950358635
"gene-ACX60_RS02955_ACX60_RS02955",15.001873373255,17.4217183435002,17.7707712813631,8.33298535514117,31.673316834034,24.8795810032767
"gene-ACX60_RS02960_ACX60_RS02960",132.766579353306,252.102512500062,318.096805936399,230.545928158906,198.126705302255,199.036648026213
"gene-ACX60_RS02965_ACX60_RS02965",40.5050581077884,112.72876575206,85.2997021505428,87.4963462289823,78.1724415478287,91.9790570424168
"gene-ACX60_RS02970_ACX60_RS02970",3.75046834331374,6.14884176829419,1.77707712813631,6.94415446261764,6.73900358170937,6.03141357655192
"gene-ACX60_RS02975_ACX60_RS02975",3052.88123145738,4340.05748145432,3088.5600487009,2970.70927910783,1575.57903740365,1917.23559064644
"gene-ACX60_RS02980_glnE",1698.96215952112,2453.38786554938,2514.56413631288,2701.27608595826,3080.39853719935,2756.35600448423
"gene-ACX60_RS02985_ACX60_RS02985",2973.37130257913,4467.13354466573,6973.25065080688,6602.50206305685,5396.59406823286,5515.72771575673
"gene-ACX60_RS02990_ACX60_RS02990",117.014612311389,187.539673932973,174.153558557358,159.715552640206,161.062185602854,174.157067022937
"gene-ACX60_RS02995_ACX60_RS02995",363.04533563277,563.643828760301,563.33344961921,470.813672565476,416.470421349639,421.445023661566
"gene-ACX60_RS03000_ACX60_RS03000",224.278006930162,372.004926981799,300.326034655036,336.097075990694,260.125538253982,306.848165707079
"gene-ACX60_RS03005_ACX60_RS03005",286.53578142917,361.756857367975,371.409119780488,343.041230453312,245.299730374221,255.581150306388
"gene-ACX60_RS03010_ACX60_RS03010",342.792806578876,410.947591514328,337.644654345899,355.540708486023,287.081552580819,319.664919557252
"gene-ACX60_RS03015_ACX60_RS03015",260.282503025973,194.713322662649,229.242949529584,281.932671182276,227.104420703606,229.947642606042
"gene-ACX60_RS03020_ACX60_RS03020",178.522293141734,188.564480894355,250.56787506722,213.879957448623,212.278612823845,174.157067022937
"gene-ACX60_RS03025_wecB",76.5095542036003,136.299325863855,207.918023991948,137.494258359829,148.931979155777,119.1204181369
"gene-ACX60_RS03030_ACX60_RS03030",173.271637461095,143.472974593531,188.370175582449,147.216074607494,191.387701720546,182.450260690696
"gene-ACX60_RS03035_ACX60_RS03035",54.0067441437178,25.6201740345591,35.5415425627262,38.8872649906588,35.0428186248887,33.1727746710356
"gene-ACX60_RS03040_aspS",4936.36643346954,4167.88991194208,6223.32410273335,5581.71135705206,6176.97068299481,5805.98949412829
"gene-ACX60_RS03045_ACX60_RS03045",59.2573998243571,31.7690158028533,51.5352367159529,34.7207723130882,54.5859290118459,56.5445022801743
"gene-ACX60_RS03050_znuD",527.315849069912,357.657629522445,305.657266039445,326.375259743029,447.469837825502,410.136123205531
"gene-ACX60_RS03055_ACX60_RS03055",450.056201197649,872.110724136393,890.315641196291,851.353337116923,702.878073572287,731.308896156921
"gene-ACX60_RS03060_ACX60_RS03060",159.769951425165,122.976835365884,99.5163191756333,122.217118542071,138.149573425042,176.418847114144
"gene-ACX60_RS03065_ACX60_RS03065",35.2544024271491,145.522588516296,190.147252710585,362.484862948641,359.86279126328,446.324604664842
"gene-ACX60_RS03070_ACX60_RS03070",232.529037285452,112.72876575206,106.624627688179,111.106471401882,77.4985411896577,110.073297772073
"gene-ACX60_RS03075_ACX60_RS03075",3541.19220975683,4493.77852566167,8288.28772562774,8353.81781852902,3074.33343397581,4916.35599158689
"gene-ACX60_RS03080_ACX60_RS03080",7265.40727466737,8508.97220035778,11634.5239579084,12168.9362802912,6215.38300341055,8148.43974192165
"gene-ACX60_RS03085_ACX60_RS03085",40.5050581077884,56.3643828760301,51.5352367159529,61.1085592710353,68.0639361752646,85.9476434658649
"gene-ACX60_RS03090_baeS",540.817535105841,712.240838160744,721.493314023341,699.970769831858,625.379532382629,633.298425537952
"gene-ACX60_RS03095_ACX60_RS03095",594.824279249559,774.754062805068,712.60792838266,761.079329102894,445.448136750989,523.225127765879
"gene-ACX60_RS03100_ACX60_RS03100",424.553016463115,586.189581910713,661.072691666707,723.580895004758,744.659895778885,680.795807453298
"gene-ACX60_RS03105_ACX60_RS03105",6630.82803097869,4982.61144624106,4915.39533642503,4628.97336478092,2603.27708361433,3757.57065819185
"gene-ACX60_RS03110_ACX60_RS03110",262.532784031962,239.804828963473,216.80340963263,266.655531364517,142.866875932239,194.513087843799
"gene-ACX60_RS03115_ACX60_RS03115",269.283627049926,267.474616920797,385.625736805579,329.152921528076,260.125538253982,310.617799192424
"gene-ACX60_RS03120_ACX60_RS03120",252.781566339346,175.241990396384,199.032638351267,220.824111911241,221.713217838238,227.685862514835
"gene-ACX60_RS03125_ACX60_RS03125",2795.59910310606,1783.16411280532,1846.38313613362,1670.7635637058,1561.42712988206,1556.85862944746
"gene-ACX60_RS03130_ACX60_RS03130",727.590858602865,355.608015599681,259.453260707901,326.375259743029,432.644029945741,389.026175687599
"gene-ACX60_RS03135_trpB",1564.69539283049,1076.04730945148,1352.35569451173,1467.99425339737,1159.10861605401,1212.31412888694
"gene-ACX60_RS03140_ACX60_RS03140",195.024353852314,167.043534705325,138.612015994632,186.103339598153,162.409986319196,148.523559322591
"gene-ACX60_RS03145_ACX60_RS03145",218.27725758086,199.837357469561,195.478484094994,215.268788341147,264.842840761178,268.397904156561
"gene-ACX60_RS03150_ACX60_RS03150",144.76807805191,160.894692937031,113.732936200724,323.597597957982,174.540192766273,241.256543062077
"gene-ACX60_RS03155_ACX60_RS03155",127.515923672667,75.835715142295,67.5289308691797,69.4415446261764,103.780655158324,111.581151166211
"gene-ACX60_RS03160_trpA",3066.38291749331,2188.98766951273,1937.01406966858,1845.75625616377,2342.47764500218,2304.7539129399
"gene-ACX60_RS03165_accD",2035.7542167507,2158.24346067126,3550.60010201634,3587.35019538827,3102.63724901899,3494.45024091477
"gene-ACX60_RS03170_folC",1056.13188547715,942.822404471776,1245.73106682355,1161.06262614967,1062.0669644774,1203.26700852211
"gene-ACX60_RS03175_ACX60_RS03175",1457.43199821172,1083.22095818116,1334.58492323037,1666.59707102823,1448.88577006751,1476.18847286108
"gene-ACX60_RS03180_ACX60_RS03180",135.016860359295,81.9845569105892,99.5163191756333,94.4405006915999,73.4551390406321,71.6230362215541
"gene-ACX60_RS03185_ACX60_RS03185",247.530910658707,137.324132825237,183.03894419804,161.104383532729,233.169523927144,174.157067022937
"gene-ACX60_RS03190_ACX60_RS03190",1128.14087766877,1428.58090416702,1274.16430087373,1283.27974469174,561.35899835639,683.057587544505
"gene-ACX60_RS03195_secA",2896.11165470687,3431.05370670816,4959.82226462844,4616.47388674821,4106.07488233552,4050.09421665462
"gene-ACX60_RS03200_ACX60_RS03200",3499.18696431172,2631.70427682991,3095.66835721345,3942.8909038743,2209.7192744425,2481.92668675112
"gene-ACX60_RS03205_ACX60_RS03205",963.870364231631,1109.8659391771,1229.73737267033,1068.01095635059,1229.19425330379,1127.12041211814
"gene-ACX60_RS03210_ACX60_RS03210",180.772574147722,208.03581316062,177.707712813631,158.326721747682,164.431687393709,207.329841693972
"gene-ACX60_RS03215_ACX60_RS03215",192.774072846326,209.060620122002,209.695101120084,269.433193149564,238.560726792512,239.748689667939
"gene-ACX60_RS03220_ACX60_RS03220",72.7590858602865,74.8109081809126,74.637239381725,106.939978724312,70.7595376079483,92.7329837394858
"gene-ACX60_RS03225_ACX60_RS03225",184.523042491036,160.894692937031,216.80340963263,266.655531364517,268.886242910204,249.549736729836
"gene-ACX60_RS03230_ACX60_RS03230",62.2577744990081,44.0666993394417,37.3186196908625,38.8872649906588,61.9988329517262,54.2827221889673
"gene-ACX60_RS03235_ACX60_RS03235",546.818284455143,641.52915782536,694.837157101297,880.518785859917,518.903275791621,545.842928677949
"gene-ACX60_RS03240_ACX60_RS03240",261.782690363299,268.49942388218,348.307117114717,394.427973476682,310.668065116802,279.706804612595
"gene-ACX60_RS03245_ACX60_RS03245",1968.24578657105,1484.94528704305,1373.68062004937,1363.83193645811,1328.25760595492,1230.40836961659
"gene-ACX60_RS03250_ACX60_RS03250",182.272761485048,110.679151829295,92.408010663088,119.439456757023,157.692683811999,117.612564742762
"gene-ACX60_RS03255_ACX60_RS03255",10316.7883187874,8796.94295650622,6976.80480506315,6121.96657424371,4903.29900605173,5498.38740172415
"gene-ACX60_RS03260_ACX60_RS03260",30880.6062451767,22954.6511280036,16342.0012703415,16013.2201907963,10804.6444425546,12478.2407631889
"gene-ACX60_RS03265_ACX60_RS03265",627.078307002057,803.448657723774,1002.27150026888,876.352293182346,797.898024074389,860.984288052787
"gene-ACX60_RS03270_ACX60_RS03270",399.799925397245,526.750778150536,451.377590546622,448.5923782851,473.751951794168,591.078530502088
"gene-ACX60_RS03275_ACX60_RS03275",72.7590858602865,30.744208841471,21.3249255376357,15.2771398177588,22.9126121778118,20.3560208208627
"gene-ACX60_RS03280_ACX60_RS03280",1401.17497306201,1698.10513501058,1393.22846845887,1380.49790716839,750.724999002423,845.151827414338
"gene-ACX60_RS03285_ACX60_RS03285",1349.41850992428,1213.37144227672,2224.90056442666,2597.113769019,1034.43704979239,1581.73821045074
"gene-ACX60_RS03290_ACX60_RS03290",448.556013860323,382.252996595622,348.307117114717,211.102295663576,356.493289472425,285.738218189147
"gene-ACX60_RS03295_ACX60_RS03295",235584.168797915,235817.305076735,162970.412189996,158180.894503967,82927.4824750828,112174.491476804
"gene-ACX60_RS03305_ACX60_RS03305",946.618209852388,199.837357469561,227.465872401448,298.598641892559,312.015865833144,293.277485159837
"gene-ACX60_RS03310_ACX60_RS03310",574.571750195665,441.691800355799,513.575290031393,508.312106663611,863.940259175141,726.031409277438
"gene-ACX60_RS03315_ACX60_RS03315",258.032222019985,125.026449288649,143.943247379041,174.992692457965,291.124954729845,267.643977459492
"gene-ACX60_RS03320_ACX60_RS03320",623.327838658743,249.028091615915,339.421731474035,343.041230453312,314.037566907656,387.518322293461
"gene-ACX60_RS03325_typA",4910.86324873501,3032.40379873042,3925.56337605311,4637.30635013606,8009.30575686158,7178.89000949092
"gene-ACX60_RS03330_mscL",2341.7924335651,2366.27927383188,2024.09084894726,1852.70041062639,1327.58370559675,1406.82721673074
"gene-ACX60_RS03335_ACX60_RS03335",82.5103035529022,61.4884176829419,67.5289308691797,58.3308974859882,57.9554308027005,60.3141357655192
"gene-ACX60_RS03340_ACX60_RS03340",59.2573998243571,86.0837847561187,74.637239381725,90.2740080140293,91.6504487112474,78.408376495175
"gene-ACX60_RS03345_mutM",276.034470067891,436.567765548888,417.613125112033,372.206679196306,447.469837825502,425.21465714691
"gene-ACX60_RS03350_ACX60_RS03350",226.52828793615,238.780022002091,209.695101120084,261.100207794423,245.973630732392,266.890050762423
"gene-ACX60_RS03355_ACX60_RS03355",689.336081501065,927.45030005104,808.57009330202,911.073065495435,645.596543127757,691.350781212264
"gene-ACX60_RS03360_ACX60_RS03360",1589.44848389636,2902.25331463486,3513.28148232548,3487.35437112658,1066.11036662642,1974.53401962369
"gene-ACX60_RS03365_ACX60_RS03365",126.765830004004,149.621816361825,147.497401635314,126.383611219641,90.9765483530764,85.9476434658649
"gene-ACX60_RS03370_ACX60_RS03370",652.581491736591,613.859369868037,570.441758131755,611.085592710353,659.074550291176,561.675389316398
"gene-ACX60_RS03375_ACX60_RS03375",528.065942738574,765.530800152627,1084.01704816315,1154.11847168705,911.113284247106,938.638737850893
"gene-ACX60_RS03380_ACX60_RS03380",659.332334754555,522.651550305006,430.052665008987,424.9822531122,497.338464330151,449.340311453118
"gene-ACX60_RS03385_ACX60_RS03385",1600.6998889263,915.152616514452,378.517428293034,274.988516719659,176.561893840785,243.518323153284
"gene-ACX60_RS03390_ACX60_RS03390",30.0037467465099,44.0666993394417,51.5352367159529,47.2202503458,48.5208257883074,39.9581149446565
"gene-ACX60_RS03395_ACX60_RS03395",72.0089921916238,53.289961991883,87.0767792786791,99.9958242616941,126.693267336136,131.183245290004
"gene-ACX60_RS03400_ACX60_RS03400",7331.4155175097,4126.89763348678,1439.43247379041,1498.54853303289,361.884492337793,674.764393876746
"gene-ACX60_RS03405_ACX60_RS03405",1692.21131650316,1790.33776153499,2443.48105118742,2591.5584454489,2213.76267659153,2392.20940979991
"gene-ACX60_RS03410_ACX60_RS03410",941.367554171748,1182.62723343525,1050.25258272856,1034.67901493003,706.921475721313,813.486906137441
"gene-ACX60_RS03415_ACX60_RS03415",562.570251497061,277.722686534621,328.759268705217,284.710332967323,390.188307380972,323.434553042597
"gene-ACX60_RS03420_ACX60_RS03420",12.001498698604,21.5209461890297,12.4395398969542,9.7218162476647,20.2170107451281,12.8167538501728
"gene-ACX60_RS03425_pilG",62.2577744990081,68.6620664126185,74.637239381725,74.9968681962705,148.931979155777,123.643978319314
"gene-ACX60_RS03430_ACX60_RS03430",85.5106782275532,86.0837847561187,113.732936200724,149.993736392541,177.909694557127,153.801046202074
"gene-ACX60_RS03435_ACX60_RS03435",45.0056201197649,47.1411202235888,51.5352367159529,40.2760958831823,61.9988329517262,64.8376959479332
"gene-ACX60_RS03440_ACX60_RS03440",192.774072846326,287.970756148445,332.31342296149,313.875781710317,313.363666549486,318.910992860183
"gene-ACX60_RS03445_ACX60_RS03445",222.777819592836,304.367667530562,310.988497423854,331.930583313123,392.210008455485,376.963348534495
"gene-ACX60_RS03450_ACX60_RS03450",108.013488287436,85.0589777947363,78.1913936379976,68.0527137336529,61.3249325935552,83.6858633746579
"gene-ACX60_RS03455_dapE",298.537280127774,215.209461890297,254.122029323492,240.26774440657,347.058684458032,374.701568443288
"gene-ACX60_RS03460_ACX60_RS03460",3580.19708052729,2492.33053008191,1537.17171583791,2411.01042942085,594.380115906766,1014.78533425486
"gene-ACX60_RS03465_ACX60_RS03465",140.267516039934,115.803186636207,136.834938866496,90.2740080140293,132.084470201504,125.151831713452
"gene-ACX60_RS03470_ACX60_RS03470",246.030723321381,263.375389075268,193.701406966858,223.601773696288,209.583011391161,238.240836273801
"gene-ACX60_RS03475_ACX60_RS03475",212.276508231558,204.961392276473,165.268172916677,186.103339598153,192.061602078717,189.235600964317
"gene-ACX60_RS03480_ACX60_RS03480",2.25028100598824,0,0,0,0,0
"gene-ACX60_RS03485_ACX60_RS03485",10.5013113612785,0,0,1.38883089252353,0.673900358170937,0
"gene-ACX60_RS03490_ACX60_RS03490",10.5013113612785,0,0,1.38883089252353,0.673900358170937,0
"gene-ACX60_RS03495_ACX60_RS03495",2.25028100598824,0,0,0,0,0
"gene-ACX60_RS03500_ACX60_RS03500",10.5013113612785,0,0,1.38883089252353,0.673900358170937,0
"gene-ACX60_RS03505_ACX60_RS03505",2.25028100598824,0,0,0,0,0
"gene-ACX60_RS03510_ACX60_RS03510",60.0074934930198,48.1659271849712,40.8727739471351,56.9420665934647,97.7155519347858,91.9790570424168
"gene-ACX60_RS03515_ACX60_RS03515",297.037092790448,251.077705538679,1073.35458539433,633.306886990729,1072.84937020813,970.30365912779
"gene-ACX60_RS03520_ACX60_RS03520",959.369802219654,1387.58862571172,1558.49664137554,1404.10803234129,1388.9086381903,1460.35601222263
"gene-ACX60_RS03525_yccS",822.102660854371,1502.36700538655,1403.89093122768,1252.72546505622,1082.28397522252,1121.08899854159
"gene-ACX60_RS03530_ACX60_RS03530",315.789434507017,457.063904776535,504.689904390712,415.260436864535,508.794770419057,544.335075283811
"gene-ACX60_RS03535_ACX60_RS03535",169.521169117781,148.597009400443,186.593098454312,151.382567285065,205.539609242136,158.324606384488
"gene-ACX60_RS03540_ACX60_RS03540",20.2525290538942,18.4465253048826,21.3249255376357,15.2771398177588,18.1953096706153,21.1099475179317
"gene-ACX60_RS03545_ACX60_RS03545",414.051705101837,945.896825355923,1505.18432753145,1062.4556327805,2984.03078598091,2356.02092834059
"gene-ACX60_RS03550_ACX60_RS03550",524.315474395261,573.891898374124,433.606819265259,508.312106663611,417.14432170781,392.795809172944
"gene-ACX60_RS03555_ACX60_RS03555",302.287748471087,648.702806555037,906.309335349517,887.462940322535,1075.54497164081,992.167533342791
"gene-ACX60_RS03560_sbmA",217.527163912197,251.077705538679,353.638348499125,224.990604588812,389.514407022801,358.869107804839
"gene-ACX60_RS03565_ACX60_RS03565",228.028475273475,303.34286056918,510.021135775121,461.091856317811,552.598293700168,456.125651726739
"gene-ACX60_RS03570_ACX60_RS03570",87.0108655648787,86.0837847561187,124.395398969542,90.2740080140293,111.193559098205,100.272250710176
"gene-ACX60_RS03575_ACX60_RS03575",346.543274922189,357.657629522445,323.428037320808,263.87786957947,312.689766191315,268.397904156561
"gene-ACX60_RS03580_ACX60_RS03580",777.097040734607,645.62838567089,749.926548073522,883.296447644964,455.556642123553,647.623032782263
"gene-ACX60_RS03585_ACX60_RS03585",2304.28775013196,1855.92540706346,1490.96771050636,1922.14195525256,1409.12564893543,1434.72250452229
"gene-ACX60_RS03590_gatB",1533.19145874666,2137.74732144361,2830.88386512114,2748.49633630406,2462.4319087566,2437.44501162405
"gene-ACX60_RS03595_gatA",1665.95803809996,1409.10957190075,2075.62608566321,1794.3695131404,1727.20661799211,1760.41883765609
"gene-ACX60_RS03600_gatC",159.019857756503,129.125677134178,149.27447876345,199.991648523388,174.540192766273,198.282721329144
"gene-ACX60_RS03605_ACX60_RS03605",1569.19595484247,1355.81960990887,1896.14129572144,2130.46658913109,2023.04887522915,2015.24606126541
"gene-ACX60_RS03610_mreC",577.572124870316,462.187939583447,611.31453207889,629.140394313158,674.574258529108,705.675388456575
"gene-ACX60_RS03615_mreD",198.024728526965,194.713322662649,236.351258042129,154.160229070112,205.539609242136,244.272249850353
"gene-ACX60_RS03620_ACX60_RS03620",91.5114275768552,104.530310061001,106.624627688179,143.049581929923,170.496790617247,163.602093263971
"gene-ACX60_RS03625_rng",938.367179497097,882.358793750216,988.054883243788,1099.95406687863,948.851704304679,989.151826554515
"gene-ACX60_RS03635_ACX60_RS03635",2128.01573799622,1996.32396077285,1993.88053776894,2008.24947058902,1566.81833274743,1769.46595802092
"gene-ACX60_RS03640_ACX60_RS03640",868.608468311462,873.135531097775,970.284111962425,1052.73381653283,964.35141254261,995.183240131067
"gene-ACX60_RS03645_thrH",1149.14350039133,528.8003920733,653.964383154162,761.079329102894,700.182472139603,680.041880756229
"gene-ACX60_RS03650_ACX60_RS03650",6470.30798588486,7815.17788750192,7406.85747007213,7246.91959718777,7898.78609812155,6856.2093831454
"gene-ACX60_RS03655_ACX60_RS03655",172.521543792432,100.431082215472,106.624627688179,133.327765682259,92.3243490694183,104.79581089259
"gene-ACX60_RS03660_ACX60_RS03660",52.5065568063923,70.7116803353832,58.6435452284982,63.8862210560823,117.258662321743,122.136124925176
"gene-ACX60_RS03665_ACX60_RS03665",108.763581956098,85.0589777947363,111.955859072587,115.272964079453,82.8897440550252,79.916229889313
"gene-ACX60_RS03670_ACX60_RS03670",106.51330095011,216.234268851679,261.230337836037,254.156053331806,349.754285890716,281.968584703802
"gene-ACX60_RS03675_ACX60_RS03675",471.058823920206,453.989483892388,524.237752800211,558.310018794458,371.319097352186,511.916227309844
"gene-ACX60_RS03680_ACX60_RS03680",154.519295744526,194.713322662649,200.809715479403,163.882045317776,192.735502436888,175.664920417075
"gene-ACX60_RS03685_ACX60_RS03685",879.859873341403,1318.9265592991,1951.23068669367,2067.96919896753,912.461084963448,1216.08376237228
