"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","BlsAL1.genes.results","BlsAL2.genes.results","BlsAL3.genes.results","BlsAD1.genes.results","BlsAD2.genes.results","BlsAD3.genes.results"
"gene-ACX60_RS11510_ACX60_RS11510",55.6484428186733,-0.102442106416093,0.34467996222069,-0.297209346769344,0.76630668643025,0.934875847099354,56.2570251497061,63.5380316057066,40.8727739471351,47.2202503458,62.6727333098971,63.3298425537952
"gene-ACX60_RS11515_ACX60_RS11515",0.467256769972287,1.19863567479736,2.96575429002039,0.404158793205057,0.686095953247098,NA,0,2.04961392276473,0,0,0,0.75392669706899
"gene-ACX60_RS11520_ACX60_RS11520",21.0333659338974,-0.170067247657249,0.547307559907343,-0.310734329498465,0.756002597104831,0.932790896735499,12.001498698604,34.8434366870004,12.4395398969542,19.4436324953294,25.6082136104956,21.8638742150007
"gene-ACX60_RS11525_ACX60_RS11525",27.4160228818254,-0.236737645946611,0.437856277980286,-0.540674321351787,0.588732080842302,0.860216226623429,15.7519670419177,28.6945949187062,31.9873883064536,31.9431105280412,28.9777154013503,27.1413610944836
"gene-ACX60_RS11530_ACX60_RS11530",219.2626362652,-0.18240447322953,0.277509922028282,-0.657289915605038,0.510994519471456,0.834470235643658,168.020981780455,196.762936585414,254.122029323492,209.713464771053,241.930228583366,245.026176547422
"gene-ACX60_RS11535_ACX60_RS11535",29.4157492518883,0.285687667199512,0.419336936726367,0.681284289978811,0.495691621917959,0.823360613489303,42.7553391137766,31.7690158028533,21.3249255376357,26.387786957947,25.6082136104956,28.6492144886216
"gene-ACX60_RS11540_ACX60_RS11540",139.308796628162,-0.141887786860513,0.259511761678855,-0.546748964064675,0.584551209984883,0.85853586144664,132.016485684644,126.051256250031,140.389093122768,133.327765682259,163.083886677367,140.984292351901
"gene-ACX60_RS11545_ACX60_RS11545",2234.86113669965,0.447211426686323,0.337349437703092,1.32566228576294,0.184951584962238,0.592110478221872,2443.80517250323,2576.36470091527,2713.59677466414,2655.44466650499,1202.23823897695,1817.71726663334
"gene-ACX60_RS11550_soxR",46.485534502042,-0.193182060687588,0.400517762573429,-0.482330819602965,0.629570956936497,0.878623968903255,58.5073061556943,30.744208841471,40.8727739471351,37.4984340981353,53.238128295504,58.0523556743123
"gene-ACX60_RS11555_ACX60_RS11555",21.8958055907047,-0.323395746326963,0.480989571553075,-0.672355006123615,0.501357719509437,0.826865969343718,15.001873373255,21.5209461890297,23.102002665772,15.2771398177588,32.347217192205,24.1256543062077
"gene-ACX60_RS11560_ACX60_RS11560",1081.5000004378,0.548645117176596,0.271106987459949,2.02372178716953,0.0429987855685521,0.320750891417627,1557.19445614386,1145.73418282548,1151.54597903233,715.247909649617,985.91622400408,933.36125097141
"gene-ACX60_RS11565_ACX60_RS11565",273.727215393019,-0.158746372112662,0.307745253363295,-0.515836947532904,0.60596829485403,0.868522468676804,228.028475273475,198.812550508179,351.861271370989,265.266700471994,306.624662967776,291.769631765699
"gene-ACX60_RS11570_ACX60_RS11570",236.987251965004,-0.245343111405289,0.327799341930134,-0.748455167605493,0.454185657312322,0.801732323575071,138.767328702608,243.904056809003,270.115723476719,245.823067976665,272.255744701058,251.057590123974
"gene-ACX60_RS11575_ACX60_RS11575",43.5226112195147,-0.0705879465160392,0.361243794591459,-0.19540251645255,0.845077846739528,0.965002740887224,51.0063694690668,45.0915063008241,30.2103111783172,41.6649267757059,47.1730250719656,45.9895285212084
"gene-ACX60_RS11580_ACX60_RS11580",21.6497488355049,-0.0742801779955058,0.450316854674224,-0.164950916725608,0.868982615507977,0.969241310084547,17.2521543792432,24.5953670731768,21.3249255376357,24.9989560654235,16.8475089542734,24.8795810032767
"gene-ACX60_RS11585_ACX60_RS11585",28.0120009844872,0.288805487840772,0.448592983718635,0.64380295350744,0.519703218307167,0.83685105927823,38.2547771018001,32.7938227642357,19.5478484094994,34.7207723130882,20.890911103299,21.8638742150007
"gene-ACX60_RS11590_ACX60_RS11590",59.2910513010141,0.475258739824275,0.348153714091087,1.36508306701543,0.172226943445579,0.574297187469809,84.0104908902277,59.4388037601772,62.1976994847708,58.3308974859882,52.5642279373331,39.2041882475875
"gene-ACX60_RS11595_ACX60_RS11595",41.2789288945113,-0.0198228701422614,0.366499286787486,-0.054087063350155,0.956865799111828,0.992621087085086,49.5061821317413,40.9922784552946,31.9873883064536,34.7207723130882,44.4774236392818,45.9895285212084
"gene-ACX60_RS11600_ACX60_RS11600",50.9916069487989,-0.283858091275822,0.323702389228152,-0.87691070786553,0.380535139669347,0.757920154010306,49.5061821317413,47.1411202235888,40.8727739471351,52.7755739158941,54.5859290118459,61.0680624625882
"gene-ACX60_RS11605_icmH",40.3624514136232,0.16789115249809,0.340918620571191,0.492466947733149,0.622389282016842,0.87527396708535,43.5054327824394,45.0915063008241,39.0956968189988,38.8872649906588,36.3906193412306,39.2041882475875
"gene-ACX60_RS11610_tssK",64.1935028285187,0.352154786198843,0.307956650323801,1.1435206410661,0.252822489723601,0.665157525866643,75.0093668662748,63.5380316057066,78.1913936379976,51.3867430233705,61.9988329517262,55.0366488860363
"gene-ACX60_RS11615_tssA",72.8373868946782,0.0200685850406195,0.350533991430006,0.0572514664234118,0.954344881080681,0.992621087085086,66.0082428423218,99.4062752540894,53.3123138440893,80.5521917663646,65.3683347425809,72.3769629186231
"gene-ACX60_RS11620_tssH",327.649355046745,0.425644051110381,0.23426355807743,1.81694521590804,0.0692255022824298,0.392434000209148,374.296740662711,409.922784552946,341.198808602171,304.153965462653,276.973047208255,259.350783791733
"gene-ACX60_RS11625_ACX60_RS11625",2.9828266539654,2.07594683789274,1.12993401158296,1.8372283837925,0.0661761871614893,NA,6.00074934930198,3.0744208841471,5.33123138440893,1.38883089252353,1.34780071634187,0.75392669706899
"gene-ACX60_RS11630_ACX60_RS11630",64.2087386997085,0.135122272841858,0.322651465394768,0.418787104148231,0.675371730362788,0.905052591045804,54.0067441437178,73.7861012195303,74.637239381725,62.4973901635588,66.0422351007518,54.2827221889673
"gene-ACX60_RS11635_tagF",65.0249334764682,0.217264140076063,0.348651626693517,0.623155389052721,0.533182414181802,0.844712613161599,50.2562758004041,68.6620664126185,92.408010663088,59.7197283785117,57.2815304445296,61.8219891596572
"gene-ACX60_RS11640_tssM",390.254568382682,0.146663431090546,0.295104506595094,0.496988110357053,0.619197435743141,0.87527396708535,294.78681178446,516.502708536712,419.390202240169,388.872649906588,370.645196994015,351.329840834149
"gene-ACX60_RS11645_ACX60_RS11645",47.900010071651,0.281525253538898,0.337183884099232,0.834930928834209,0.403756599362215,0.771390983111823,43.5054327824394,54.3147689532654,60.4206223566345,45.8314194532764,41.1079218484271,42.2198950358635
"gene-ACX60_RS11650_tssG",44.2888328327696,-0.295738438983677,0.358402943803041,-0.825156277584035,0.40928287245582,0.774162414409358,40.5050581077884,42.017085416677,37.3186196908625,36.1096032056117,53.238128295504,56.5445022801743
"gene-ACX60_RS11655_tssF",103.91078350474,0.135189183321839,0.328989425586237,0.410922579292453,0.681129305287985,0.905793398418298,111.013862962087,106.579923983766,110.178781944451,68.0527137336529,127.367167694307,100.272250710176
"gene-ACX60_RS11660_tssE",17.1796823997878,0.234691638848097,0.4928471047545,0.476195632649609,0.633935010623869,0.880199612028799,21.7527163912197,22.545753150412,10.6624627688179,15.2771398177588,15.4997082379315,17.3403140325868
"gene-ACX60_RS11665_ACX60_RS11665",792.274927376682,0.355015259638552,0.282407274337261,1.25710380680414,0.208716048876707,0.618320585969411,948.118397189713,860.837847561187,856.551175761701,894.407094785152,531.033482238698,662.701566723642
"gene-ACX60_RS11670_tssC",303.045761642717,0.165146407389311,0.225813415801709,0.731340105737246,0.464571439300857,0.807629250692096,324.79055853097,315.640544105768,319.873883064536,309.709289032747,284.385951148135,263.874343974147
"gene-ACX60_RS11675_tssB",72.740363939343,0.142438478528128,0.326245268433096,0.436599369585457,0.662401919924746,0.896702373971646,69.0086175169728,64.562838567089,95.9621649193607,80.5521917663646,66.0422351007518,60.3141357655192
"gene-ACX60_RS11680_ACX60_RS11680",36.6405016547554,-0.0719314801557466,0.469435047463245,-0.153229888872706,0.878216988078064,0.972554459181913,45.0056201197649,25.6201740345591,37.3186196908625,19.4436324953294,40.4340214902562,52.0209420977603
"gene-ACX60_RS11685_ACX60_RS11685",850.466476879708,0.451701006191336,0.360324930730181,1.25359354201772,0.209989779723044,0.61934486186106,709.588610554959,1310.72810360804,925.857183759017,983.292271906658,537.772485820407,635.560205629159
"gene-ACX60_RS11690_ACX60_RS11690",429.935791433284,0.0682416785569826,0.22451335682318,0.30395375813087,0.761163120992267,0.933097046080534,417.80217344515,456.039097815152,447.82343629035,374.984340981353,443.426435676476,439.539264391221
"gene-ACX60_RS11695_ACX60_RS11695",1375.58384527262,-0.216416305195529,0.219991813696959,-0.983747083851238,0.325239883161125,0.717644765923657,1148.39340672267,1338.39789156537,1331.0307689741,1633.26512960767,1415.19075215897,1387.22512260694
"gene-ACX60_RS11700_ACX60_RS11700",31.5169994081215,0.90982956368311,0.434281725369243,2.09502152757991,0.0361690788378309,0.300668924638803,46.5058074570904,37.9178575711475,37.3186196908625,33.3319414205647,18.1953096706153,15.8324606384488
"gene-ACX60_RS11705_ACX60_RS11705",16.7128296856871,0.636088690781602,0.545519627010386,1.16602347429287,0.243604954677181,0.655120635088109,28.5035594091844,18.4465253048826,14.2166170250905,6.94415446261764,14.8258078797606,17.3403140325868
"gene-ACX60_RS11710_ACX60_RS11710",19.1028631881652,0.400739191022767,0.465343017581697,0.861169451097249,0.389144722586989,0.759147731792672,17.2521543792432,21.5209461890297,26.6561569220446,19.4436324953294,16.1736085961025,13.5706805472418
"gene-ACX60_RS11715_ACX60_RS11715",68.8673699845404,0.145257896315418,0.39136502456988,0.371157071266294,0.7105205451996,0.913201085336665,85.5106782275532,75.835715142295,53.3123138440893,94.4405006915999,56.6076300863587,47.4973819153464
"gene-ACX60_RS11720_atzF",55.4563568429197,0.154053066984706,0.3703003536813,0.416021927749202,0.677393957706524,0.905386317909184,71.258898522961,61.4884176829419,40.8727739471351,56.9420665934647,41.1079218484271,61.0680624625882
"gene-ACX60_RS11725_ACX60_RS11725",3.91916643647083,-0.652897424759677,0.946018340733379,-0.690153030493609,0.490097957166244,NA,4.50056201197649,4.09922784552946,0,4.16649267757059,4.71730250719656,6.03141357655192
"gene-ACX60_RS11740_ACX60_RS11740",13.6109778304704,-0.539195788982224,0.544787403174581,-0.989736153663294,0.322303098862333,0.716692473070956,15.7519670419177,8.19845569105892,8.88538564068154,13.8883089252353,16.8475089542734,18.0942407296558
"gene-ACX60_RS11745_ACX60_RS11745",20.2303776652376,0.0271783562257878,0.539625906655901,0.0503651805640947,0.959831383039849,0.992621087085086,15.7519670419177,17.4217183435002,28.4332340501809,26.387786957947,23.5865125359828,9.80104706189687
"gene-ACX60_RS11750_uca",128.934990796779,0.217076917858811,0.325084001419948,0.667756385766852,0.504289110877787,0.830661524946569,148.518546395224,172.167569512237,94.1850877912244,106.939978724312,133.432270917845,118.366491439831
"gene-ACX60_RS11755_ACX60_RS11755",4.0634144109608,0.804064278187402,1.19147858692046,0.674845764761596,0.499773760992137,NA,5.25065568063923,10.2480696138237,0,1.38883089252353,6.73900358170937,0.75392669706899
"gene-ACX60_RS11760_ACX60_RS11760",6.88152206828203,0.359642716669413,0.689535648143717,0.521572332971615,0.601968130894859,0.86588401131907,6.75084301796473,9.22326265244129,7.10830851254523,6.94415446261764,6.73900358170937,4.52356018241394
"gene-ACX60_RS11765_ACX60_RS11765",39.8105639177694,0.763573592381238,0.433603370728369,1.76099551785906,0.0782391616249335,0.415745905954204,54.7568378123806,49.1907341463535,44.4269282034077,47.2202503458,22.9126121778118,20.3560208208627
"gene-ACX60_RS11770_ACX60_RS11770",170.808888722518,-0.477167484574756,0.298301456693534,-1.59961499975169,0.109684018806216,0.473324087641573,156.019483081852,142.448167632149,127.949553225814,252.767222439282,187.34429957152,158.324606384488
"gene-ACX60_RS11775_ACX60_RS11775",9.60586522920439,0.0459601062476985,0.626857516779012,0.0733182661410135,0.941552856539928,0.988522574883362,10.5013113612785,10.2480696138237,8.88538564068154,5.55532357009411,14.1519075215897,8.29319366775889
"gene-ACX60_RS11780_ACX60_RS11780",169.190636007063,0.123819851677779,0.403231064028763,0.307069228349299,0.758790679149309,0.932987032623606,88.5110529022042,200.862164430944,241.682489426538,161.104383532729,175.214093124444,147.769632625522
"gene-ACX60_RS11785_ACX60_RS11785",224.041764529934,0.411415539718748,0.310610127759759,1.32454000352801,0.185323766509679,0.592110478221872,183.02285515371,334.087069410651,250.56787506722,193.04749406077,185.996498855179,197.528794632075
"gene-ACX60_RS11790_ACX60_RS11790",11370.6674714094,0.430817689554788,0.312967612828804,1.37655678062269,0.168649320909994,0.570634652941208,12201.0236144683,14746.9721742922,12217.4052559371,13449.4383631978,7365.73091480834,8243.43450575234
"gene-ACX60_RS11795_ACX60_RS11795",6150.70288295523,0.621392767609698,0.273036668725663,2.27585829592014,0.0228544922638832,0.249945038122287,8696.5859944759,7613.29091610959,6052.72469843227,5894.19830786985,4381.70012882743,4265.71725201635
"gene-ACX60_RS11800_ACX60_RS11800",4384.40942942231,0.728921762000807,0.32836272505571,2.21986756224276,0.0264277590133201,0.264938284108534,7656.95616970933,5082.01772149515,3666.1101153452,3513.74215808453,3368.15399013834,3019.47642176131
"gene-ACX60_RS11805_ACX60_RS11805",6222.59711575016,0.736368020539912,0.312406091237081,2.35708598902155,0.0184189811755813,0.225067333852105,9918.48858072751,8032.43696331498,5377.43538974047,5538.65759938383,4275.22387223642,4193.34028909772
"gene-ACX60_RS11810_ACX60_RS11810",9354.04361878686,1.1515249323981,0.370101008595389,3.11138015205194,0.00186215045036256,0.0859418962739347,19309.6613123851,11858.0413501553,7533.02994616981,6121.96657424371,5661.43690899404,5640.12562077312
"gene-ACX60_RS11815_mumR",211.282299014965,-0.317356512279418,0.264542719107386,-1.19964183232952,0.230278472671806,0.640739717568812,157.519670419177,214.184654928914,193.701406966858,226.379435481335,258.77773753764,217.130888755869
"gene-ACX60_RS11820_ACX60_RS11820",49.7800665000453,0.683966842090611,0.46994077454907,1.45543200150468,0.145549702384847,0.531856156357669,102.012738938134,36.8930506097651,44.4269282034077,36.1096032056117,43.8035232811109,35.4345547622425
"gene-ACX60_RS11825_ACX60_RS11825",407.134794316891,0.127671624701489,0.342276791958416,0.373006957237698,0.709143265926412,0.913025151863647,312.038966163703,528.8003920733,433.606819265259,526.366908266417,314.037566907656,327.958113225011
"gene-ACX60_RS11830_ACX60_RS11830",52.258193472005,0.222847849023246,0.321593466974276,0.692948930585928,0.488341601199101,0.820113931469314,57.0071188183688,60.4636107215595,51.5352367159529,43.0537576682294,53.238128295504,48.2513086124154
"gene-ACX60_RS11835_ACX60_RS11835",42.6238068665935,0.138085093971653,0.337287878376594,0.409398329510898,0.682247365365796,0.90610447221226,42.0052454451139,49.1907341463535,42.6498510752714,41.6649267757059,41.7818222065981,38.4502615505185
"gene-ACX60_RS11840_ACX60_RS11840",554.743127023279,0.43181385518209,0.625837096675388,0.689978042969967,0.49020799542389,0.821348693725367,209.276133556907,928.475107012423,773.028550739294,872.185800504776,193.409402795059,352.083767531218
"gene-ACX60_RS11845_ACX60_RS11845",366.862794753066,0.613533001655513,0.26073690243658,2.35307313971311,0.0186189714303594,0.226248713441641,395.299363385268,479.609657926947,454.931744802895,349.985384915929,250.690933239588,270.659684247768
"gene-ACX60_RS11850_ACX60_RS11850",23.8988517862411,-0.0795155667090883,0.455541199582904,-0.174551866619074,0.861431772674512,0.969241310084547,31.5039340838354,18.4465253048826,19.5478484094994,19.4436324953294,30.3255161176921,24.1256543062077
"gene-ACX60_RS11855_ACX60_RS11855",66.2351098595122,0.414031507338155,0.309489279866396,1.33778949473432,0.180965067364709,0.586795083665082,75.7594605349375,84.0341708333539,67.5289308691797,48.6090812383235,62.6727333098971,58.8062823713812
"gene-ACX60_RS11860_ACX60_RS11860",470.282112894461,0.189717130956828,0.22531934930923,0.841992183709258,0.399792328598812,0.768291008473436,526.565755401249,481.659271849712,495.80451875003,405.53862061687,489.925560390271,422.198950358635
"gene-ACX60_RS11865_ACX60_RS11865",230.582969624115,-1.58070728900619,0.584536308581003,-2.7042071908988,0.00684675828720349,0.14366250382859,73.5091795289493,50.2155411077359,225.688795273311,176.381523350488,510.142571135399,347.560207348805
"gene-ACX60_RS11870_ACX60_RS11870",4.32328386027812,0.570196315338384,0.853319553212355,0.668209597672828,0.503999809838696,NA,6.75084301796473,5.12403480691183,3.55415425627262,2.77766178504706,4.71730250719656,3.01570678827596
"gene-ACX60_RS11875_ACX60_RS11875",57.6535726645288,0.141990004391505,0.372394328973204,0.381289384247638,0.702988529925617,0.912649593652815,45.0056201197649,65.5876455284714,72.8601622535887,38.8872649906588,64.020534026239,59.5602090684502
"gene-ACX60_RS11880_ACX60_RS11880",11.2145183272732,0.11839671738965,0.58514038010923,0.202338996614024,0.839651715519683,0.962958219131977,13.5016860359295,11.272876575206,10.6624627688179,5.55532357009411,13.4780071634187,12.8167538501728
"gene-ACX60_RS11885_ACX60_RS11885",206.67617941548,-0.665289898382767,0.269711383767714,-2.46667340877143,0.01363746778966,0.19258545848854,126.765830004004,170.117955589473,184.816021326176,241.656575299094,258.103837179469,258.596857094664
"gene-ACX60_RS11890_ACX60_RS11890",312.325863949452,0.444473851066312,0.293048910740476,1.5167224131399,0.129336783035946,0.512378100962383,282.785313085856,459.1135186993,337.644654345899,294.432149214988,233.843424285315,266.136124065354
"gene-ACX60_RS11895_ACX60_RS11895",24.0739724668699,-0.0250696712735202,0.459789077356908,-0.0545242862610675,0.956517459728174,0.992621087085086,29.2536530778472,24.5953670731768,17.7707712813631,15.2771398177588,29.6516157595212,27.8952877915526
"gene-ACX60_RS11900_ACX60_RS11900",22.8154394516151,-0.37817645439504,0.434341169346045,-0.870689865675022,0.383923513442847,0.759144203142091,18.0022480479059,20.4961392276473,21.3249255376357,26.387786957947,30.3255161176921,20.3560208208627
"gene-ACX60_RS11905_mutS",707.609898485487,0.000672555937528592,0.211742842303081,0.00317628652857092,0.997465694279517,0.999500848782937,723.090296590889,645.62838567089,755.257779457931,709.692586079523,718.377781810218,693.612561303471
"gene-ACX60_RS11910_ACX60_RS11910",83.7043648587909,0.0232377118508121,0.292965005414685,0.0793190702688864,0.936778838208791,0.988259230369929,77.259647872263,77.8853290650597,99.5163191756333,76.3856990887941,82.2158436968543,88.9633502541408
"gene-ACX60_RS11915_ACX60_RS11915",451.765895558238,-0.152811000746734,0.290485932697339,-0.52605301512466,0.598851372509204,0.864327530500652,327.040839536958,486.783306656623,470.925438956122,469.424841672953,396.253410604511,560.16753592226
"gene-ACX60_RS11920_ACX60_RS11920",406.143265817975,-0.0522914100902104,0.246557171023047,-0.212086348465291,0.832039669798757,0.958758355141672,460.557512558927,334.087069410651,401.619430958806,393.039142584159,417.818222065981,429.738217329324
"gene-ACX60_RS11925_ACX60_RS11925",216.356695025579,-0.248883882169412,0.288862512970775,-0.861599795729091,0.38890778345817,0.759144203142091,156.019483081852,194.713322662649,245.236643682811,204.158141200959,256.756036463127,241.256543062077
"gene-ACX60_RS11930_ACX60_RS11930",3702.77134724576,0.585607696649951,0.354451741299105,1.65215071169811,0.0985038312477833,0.451142546920368,3340.16710655522,5638.48790152577,4352.06188680582,4188.71397185096,2213.76267659153,2483.43454014525
"gene-ACX60_RS11935_ACX60_RS11935",85.4220722111203,-0.297500155176538,0.322042186094104,-0.92379249683023,0.355594362453154,0.741475370898493,70.5088048542983,89.1582056402658,71.0830851254523,70.8303755187,109.171858023692,101.780104104314
"gene-ACX60_RS11940_ACX60_RS11940",79.8867191684197,-0.355061464294931,0.342978954995331,-1.03522813608131,0.300562381863644,0.703456313972692,54.0067441437178,79.9349429878245,78.1913936379976,66.6638828411294,101.758954083811,98.7643973160377
"gene-ACX60_RS11945_ACX60_RS11945",106.472972333135,-0.190134691816141,0.312403064420402,-0.608619803934689,0.542776474656468,0.84926437326851,76.5095542036003,94.2822404471776,129.726630353951,112.495302294406,117.258662321743,108.565444377935
"gene-ACX60_RS11950_ACX60_RS11950",137.699636004914,-0.457722011687356,0.313863272036372,-1.45834843534771,0.144744526009557,0.531856156357669,87.0108655648787,110.679151829295,152.828633019723,158.326721747682,171.844591333589,145.507852534315
"gene-ACX60_RS11955_ACX60_RS11955",145.176381193332,-0.211174701649959,0.350674429742861,-0.602195893794728,0.547043748651692,0.851528890771935,190.523791840338,115.803186636207,95.9621649193607,134.716596574782,177.235794198956,156.81675299035
"gene-ACX60_RS11960_lptB",834.18126044807,0.186870966196997,0.249674083098598,0.748459607332172,0.454182980284299,0.801732323575071,720.089921916238,962.293736738041,982.723651859379,838.853859084211,704.225874288629,796.900518801923
"gene-ACX60_RS11965_lptA",1023.85010277914,0.33147469048608,0.268081139980317,1.2364715045244,0.216283351445058,0.624124615949071,907.613339081925,1267.68621122999,1247.50814395169,1041.62316939265,770.942009747552,907.727743271064
"gene-ACX60_RS11970_lptC",642.409630788172,0.0917958840868581,0.240450826540353,0.381765724857897,0.702635144199842,0.912649593652815,551.31884646712,757.332344461568,680.620540076206,620.807408958017,599.771318772134,644.607325993987
"gene-ACX60_RS11975_ACX60_RS11975",402.626497190227,-0.320124193118759,0.243074586080334,-1.31697927899777,0.187845570282538,0.596811832953035,339.792431904225,335.111876372033,399.842353830669,504.145613986041,393.557809171827,443.308897876566
"gene-ACX60_RS11980_ACX60_RS11980",817.026989314835,-0.130536989060105,0.244580855354699,-0.533717117273123,0.59353726454353,0.86304195379329,936.866992159772,696.868733740008,705.499619870115,797.188932308505,882.135568845756,883.602088964857
"gene-ACX60_RS11985_cysS",822.166828640018,-0.477824751997668,0.251592480266816,-1.89920124596303,0.0575380209954673,0.368495998673852,660.832522091881,598.487265447301,805.015939045748,820.799057481405,1001.41593224201,1046.45025553176
"gene-ACX60_RS11990_ACX60_RS11990",1.76094420591915,-0.377674765775613,2.14200253141988,-0.176318543155624,0.860043694913424,NA,4.50056201197649,0,0,0,6.06510322353843,0
"gene-ACX60_RS11995_ACX60_RS11995",204.958868711612,0.407443597486704,0.345746060546198,1.17844754859401,0.23861823121779,0.650145725911337,224.278006930162,275.673072611856,199.032638351267,240.26774440657,118.606463038085,171.89528693173
"gene-ACX60_RS12000_ACX60_RS12000",81.6764040948416,1.19158355219214,0.326531643798071,3.64921310024403,0.000263044833103317,0.0256575352072938,114.014237636738,138.348939786619,87.0767792786791,56.9420665934647,49.1947261464784,44.4816751270704
"gene-ACX60_RS12010_ACX60_RS12010",26.835247206649,0.213144055442009,0.474453199615283,0.449241475481333,0.653257470960003,0.890671028596392,43.5054327824394,23.5705601117944,17.7707712813631,30.5542796355176,22.2387118196409,23.3717276091387
"gene-ACX60_RS12015_ACX60_RS12015",25.1211377466141,-0.234199461271431,0.4793994190293,-0.488526794099258,0.625176751758871,0.876218600814666,27.0033720718589,24.5953670731768,17.7707712813631,15.2771398177588,27.6299146850084,38.4502615505185
"gene-ACX60_RS12020_ACX60_RS12020",96.9880823844392,-0.415637026215428,0.279550932807784,-1.4868025015721,0.137066980633489,0.522431194311601,78.7598352095885,85.0589777947363,85.2997021505428,123.605949434594,111.193559098205,98.0104706189687
"gene-ACX60_RS12025_ACX60_RS12025",157.822699126266,0.392590454747301,0.277861626725993,1.4128991447043,0.157685380625844,0.547198594883337,179.272386810397,199.837357469561,156.382787275995,163.882045317776,124.671566261623,122.890051622245
"gene-ACX60_RS12030_ACX60_RS12030",17.8417666178319,-0.375535688744897,0.470690900580878,-0.79783927898638,0.424963764056066,0.782497053305276,12.001498698604,17.4217183435002,17.7707712813631,19.4436324953294,21.56481146147,18.8481674267248
"gene-ACX60_RS12035_ACX60_RS12035",87.6715670426506,0.600991418782342,0.324011436716563,1.854846313058,0.0636181763410552,0.37983612151157,87.7609592335415,138.348939786619,90.6309335349517,69.4415446261764,66.7161354589227,73.1308896156921
"gene-ACX60_RS12040_ACX60_RS12040",996.247285654721,-0.325002409019512,0.251067931724605,-1.29447997116575,0.195499683158219,0.600898020005851,774.096666059956,791.150974187186,1091.12535667569,1055.51147831788,1155.06521390499,1110.53402478262
"gene-ACX60_RS12045_ACX60_RS12045",41.5651720569399,-0.941473692643699,0.511792005465414,-1.83956310882102,0.0658324046820427,0.384893762942627,19.5024353852314,23.5705601117944,44.4269282034077,33.3319414205647,85.5853454877089,42.9738217329324
"gene-ACX60_RS12050_ACX60_RS12050",973.201678960823,-0.0125831092734528,0.294216728115616,-0.0427681639791335,0.965886342222739,0.992621087085086,885.110529022042,830.093638719716,1194.1958301076,787.467116060841,923.243490694183,1219.09946916056
"gene-ACX60_RS12055_ACX60_RS12055",86.519968393754,-0.55188794420384,0.413340441161183,-1.33518980783356,0.181814231817006,0.587138435864894,42.0052454451139,57.3891898374124,113.732936200724,102.773486046741,104.454555516495,98.7643973160377
"gene-ACX60_RS12060_ACX60_RS12060",37.6585244098939,-0.0161151903463787,0.362700259261408,-0.0444311519908898,0.96456073046262,0.992621087085086,39.0048707704629,42.017085416677,30.2103111783172,43.0537576682294,37.7384200575724,33.9267013681046
"gene-ACX60_RS12065_ACX60_RS12065",12.279840983909,0.61254171414435,0.589671649039261,1.03878440678359,0.298905014987435,0.7016245504808,21.0026227225569,9.22326265244129,14.2166170250905,8.33298535514117,8.08680429805124,12.8167538501728
"gene-ACX60_RS12075_ACX60_RS12075",210.862682594488,-0.678365902557415,0.326945097730712,-2.07486182623895,0.0379993425352785,0.303363590444431,107.263394618773,184.465253048826,197.25556122313,223.601773696288,279.668648640939,272.921464338974
"gene-ACX60_RS12080_ACX60_RS12080",144.616367076695,-1.22783645908667,0.46680932011291,-2.63027408876432,0.00853160522466116,0.160367516957303,37.5046834331374,88.1333986788834,136.834938866496,151.382567285065,222.387118196409,231.45549600018
"gene-ACX60_RS12085_ACX60_RS12085",0,NA,NA,NA,NA,NA,0,0,0,0,0,0
"gene-ACX60_RS12090_xseA",192.027555710301,0.234689265700028,0.287197494911384,0.817170309136724,0.413831107531879,0.775238377581125,166.52079444313,261.325775152503,195.478484094994,165.2708762103,182.626997064324,180.942407296558
"gene-ACX60_RS12095_ACX60_RS12095",9.99644956677846,0.139446324451477,0.619540013663202,0.225080416722339,0.821916715316854,0.95412192100079,9.75121769261572,9.22326265244129,12.4395398969542,11.1106471401882,5.39120286536749,12.0628271531038
"gene-ACX60_RS12100_ACX60_RS12100",82.2350453938909,0.999404299373182,0.416400829163218,2.400101607342,0.0163905215066431,0.210649427945978,160.520045093828,95.30704740856,71.0830851254523,69.4415446261764,39.7601211320853,57.2984289772433
"gene-ACX60_RS12105_ACX60_RS12105",115.071298155956,1.7984223541211,0.685543259369595,2.62335356600964,0.00870688642929967,0.162814264887785,410.301236758523,75.835715142295,49.7581595878166,44.4425885607529,63.346633668068,46.7434552182774
"gene-ACX60_RS12115_ACX60_RS12115",88.3645270567467,2.49038357110399,0.640934079870318,3.88555336550035,0.000102097061451587,0.0160203606425555,285.035594091844,132.200098018325,31.9873883064536,33.3319414205647,24.2604128941537,23.3717276091387
"gene-ACX60_RS12120_ACX60_RS12120",59.2749356607575,0.0893082063383292,0.506777768117043,0.176227553687207,0.860115174815573,0.969241310084547,29.2536530778472,100.431082215472,53.3123138440893,70.8303755187,37.7384200575724,64.0837692508642
"gene-ACX60_RS12125_ACX60_RS12125",62.1579240040515,0.231013264715503,0.391072005554416,0.590717978874502,0.554709399494672,0.852012338494891,97.5121769261572,59.4388037601772,42.6498510752714,61.1085592710353,57.9554308027005,54.2827221889673
