"","WTL1.genes.results","WTL2.genes.results","WTL3.genes.results","WTD1.genes.results","WTD2.genes.results","WTD3.genes.results"
"gene-ACX60_RS02515_ACX60_RS02515",81.8855764952337,63.348621371779,70.0175474379,148.936850088504,166.045655106039,222.076718137093
"gene-ACX60_RS02520_rpsI",1373.77676995129,1219.27464193212,1385.12974279324,2834.56613088441,2881.65757478353,6380.48489010255
"gene-ACX60_RS02525_rplM",1209.27449574211,1791.64806797361,1303.94997764785,2324.60635618137,2507.17162922523,6137.62906383567
"gene-ACX60_RS02530_pdxA",802.771098140774,567.901758650537,906.169128435431,655.322140389419,690.090453135736,542.854199890671
"gene-ACX60_RS02535_rsmA",533.718489656434,497.100358293842,588.553297304087,527.832196713659,555.840774539364,725.970090284414
"gene-ACX60_RS02540_ACX60_RS02540",378.720791290456,363.695614463861,341.969760674961,388.427305030819,368.597801760214,520.776397502773
"gene-ACX60_RS02545_ACX60_RS02545",146.224243741489,237.743649618794,169.462759741004,300.256689778425,283.808531067769,325.972258786025
"gene-ACX60_RS02550_ACX60_RS02550",288.061760170733,196.008087303269,268.907972044109,283.575762568512,286.163788587003,223.375412395204
"gene-ACX60_RS02555_ACX60_RS02555",183.511425895568,121.480297454117,184.683965705765,232.341486138067,230.81523688499,203.894998523529
"gene-ACX60_RS02560_hflX",367.022851791137,260.847264472031,360.235207832674,576.683483542688,489.893564000796,594.801970215137
"gene-ACX60_RS02565_ACX60_RS02565",377.258548853041,406.921732576369,408.943066919909,451.576529468345,451.031814933425,528.568563051443
"gene-ACX60_RS02570_ACX60_RS02570",438.672731224467,542.562310101825,399.810343341052,361.022924614534,361.53202920251,393.504360207831
"gene-ACX60_RS02575_ACX60_RS02575",510.322610657796,304.073382584539,616.966215104974,386.044315429403,441.610784856487,119.479871746272
"gene-ACX60_RS02580_ACX60_RS02580",407.965640038754,725.155395232247,418.075790498765,300.256689778425,359.176771683276,380.517417626714
"gene-ACX60_RS02585_ACX60_RS02585",250.043456797946,309.29032787398,248.613030757761,271.660814561432,248.47966827925,359.738309496928
"gene-ACX60_RS02590_ACX60_RS02590",134.52630424217,117.008630063168,156.271047904878,126.298448875052,108.341845884791,144.155062650393
"gene-ACX60_RS02595_ACX60_RS02595",1335.02734535979,70.8014003566942,961.980216972887,123.915459273636,469.873875087302,176.622419103185
"gene-ACX60_RS02600_ACX60_RS02600",0,0,0,0,0,0
"gene-ACX60_RS02605_ACX60_RS02605",0,0,0,0,0,0
"gene-ACX60_RS02610_ACX60_RS02610",3684.85094228552,4564.08185036205,3123.39146396893,975.83424177988,1918.35724941658,1425.96629540659
"gene-ACX60_RS02615_rrf",1.46224243741489,0.745277898491518,0,0,1.1776287596173,0
"gene-ACX60_RS02620_ACX60_RS02620",662.395824148944,682.67455501823,589.568044368404,518.300238307995,526.400055548932,416.88085685384
"gene-ACX60_RS02625_ACX60_RS02625",300.49082088876,372.638949245759,316.601084067026,389.618799831527,379.19646059677,348.050061173923
"gene-ACX60_RS02630_ACX60_RS02630",696.027400209487,492.628690902893,773.237263009852,555.236577129944,638.274787712575,696.100122347846
"gene-ACX60_RS02635_ACX60_RS02635",167.426759084005,222.838091648964,177.580736255544,134.638912480008,148.381223711779,150.648533940952
"gene-ACX60_RS02640_trxC",344.358094011206,452.383684384351,378.500654990387,208.511590123906,222.571835567669,220.778023878981
"gene-ACX60_RS02645_ACX60_RS02645",280.019426764951,304.073382584539,335.881278289057,221.618032931694,230.81523688499,292.206208075122
"gene-ACX60_RS02650_ACX60_RS02650",81.1544552765263,86.4522362250161,63.9290650519957,81.0216464481463,75.368240615507,79.2203497448108
"gene-ACX60_RS02660_ACX60_RS02660",148.417607397611,195.262809404778,180.624977448496,145.36236568638,146.025966192545,115.583788971937
"gene-ACX60_RS02665_ACX60_RS02665",103.819213056457,222.838091648964,119.740153589452,135.830407280716,149.558852471397,99.9994578745972
"gene-ACX60_RS02670_ACX60_RS02670",181.318062239446,262.337820269014,193.816689284622,198.979631718242,223.749464327287,214.284552588423
"gene-ACX60_RS02680_ACX60_RS02680",1513.42092272441,674.476498134824,1540.3860436338,918.642491345894,1108.14866279988,685.710568282953
"gene-ACX60_RS02685_ACX60_RS02685",179.124698583324,201.970310491201,142.064589004435,301.448184579133,217.8613205292,209.089775555976
"gene-ACX60_RS02690_ACX60_RS02690",51.9096065282285,25.3394485487116,44.6488708299652,53.6172660318615,58.8814379808649,32.4673564527913
"gene-ACX60_RS02695_ACX60_RS02695",78.2299704016965,43.226118112508,67.9880533092652,92.9365944552267,84.7892706924454,64.9347129055826
"gene-ACX60_RS02700_ACX60_RS02700",169.620122740127,596.967596691706,238.465560114587,215.660558928154,376.841203077535,153.245922457175
"gene-ACX60_RS02705_ACX60_RS02705",20.4713941238084,29.0658380411692,17.2507000933957,27.4043804162848,18.8420601538768,35.0647449690146
"gene-ACX60_RS02710_ACX60_RS02710",6.580090968367,10.4338905788812,5.07373532158696,7.1489688042482,10.5986588365557,5.19477703244661
"gene-ACX60_RS02715_ACX60_RS02715",57.0274550591806,70.8014003566942,58.8553297304087,67.9152036403579,61.2366955000995,64.9347129055826
"gene-ACX60_RS02720_ACX60_RS02720",48.2540004346913,66.3297329657451,49.7226061515522,40.5108232240732,48.2827791443092,45.4542990339078
"gene-ACX60_RS02725_ACX60_RS02725",19.740272905101,25.3394485487116,26.3834236722522,17.8724220106205,17.6644313942595,15.5843310973398
"gene-ACX60_RS02730_ACX60_RS02730",3.65560609353722,2.23583369547455,2.02949412863478,2.38298960141607,2.35525751923459,7.79216554866991
"gene-ACX60_RS02735_ACX60_RS02735",38.0183033727871,60.3675097778129,33.4866531224739,73.8726776438981,62.4143242597168,49.3503818082428
"gene-ACX60_RS02740_ACX60_RS02740",210.562910987744,260.10198657354,210.0526423137,197.788136917534,127.183906038668,106.492929165156
"gene-ACX60_RS02745_ACX60_RS02745",25.5892426547605,40.245006518542,34.5014001867913,17.8724220106205,14.1315451154076,15.5843310973398
"gene-ACX60_RS02750_ACX60_RS02750",2860.14620758352,3770.36088846859,3571.90966639722,1048.51542462307,1092.83948892485,350.647449690146
"gene-ACX60_RS02755_ACX60_RS02755",290.986245045563,397.233119895979,319.645325259978,243.064939344439,236.703380683077,222.076718137093
"gene-ACX60_RS02760_ACX60_RS02760",156.459940803393,186.319474622879,169.462759741004,121.532469672219,126.006277279051,120.778566004384
"gene-ACX60_RS02765_ACX60_RS02765",62.8764248088402,61.1127876763045,109.592682946278,25.0213908148687,29.4407189904324,20.7791081297864
"gene-ACX60_RS02770_ACX60_RS02770",744.281400644178,746.768454288501,872.682475312957,520.683227909411,474.584390125771,396.101748724054
"gene-ACX60_RS02775_ACX60_RS02775",358.249397166648,257.120874979574,373.4269196688,175.149735704081,188.420601538768,124.674648778719
"gene-ACX60_RS02780_ACX60_RS02780",346.551457667329,264.573653964489,362.264701961309,327.661070194709,279.0980160293,305.193150656238
"gene-ACX60_RS02785_ACX60_RS02785",71.6498794333295,62.6033434732875,63.9290650519957,84.5961308502704,140.137822394458,120.778566004384
"gene-ACX60_RS02790_ACX60_RS02790",99.4324857442124,87.1975141235076,87.2682475312957,100.085563259475,103.631330846322,85.7138210353691
"gene-ACX60_RS02795_ACX60_RS02795",217.143001956111,262.337820269014,244.554042500491,256.171382152227,227.282350606138,284.414042526452
"gene-ACX60_RS02800_ACX60_RS02800",579.048005216296,602.184541981146,765.119286495313,239.490454942315,267.321728433127,149.34983968284
"gene-ACX60_RS02805_ACX60_RS02805",401.385549070387,324.941163742302,409.957813984226,730.386312834025,611.189326241377,1040.25410074743
"gene-ACX60_RS02810_ACX60_RS02810",11.6979394993191,16.3961137668134,9.13272357885652,25.0213908148687,30.6183477500497,45.4542990339078
"gene-ACX60_RS02815_ACX60_RS02815",155.728819584686,92.4144594129482,179.610230384178,436.08709705914,348.57811284672,709.087064928962
"gene-ACX60_RS02820_cadR",208.369547331622,231.781426430862,179.610230384178,196.596642116826,170.756170144508,210.388469814088
"gene-ACX60_RS02825_ACX60_RS02825",2063.95520041112,1248.34047997329,1853.94288650787,1805.11462307267,1754.66685182977,1235.05823946418
"gene-ACX60_RS02830_ACX60_RS02830",32.1693336231275,23.8488927517286,31.4571589938391,29.7873700177009,23.5525751923459,28.5712736784564
"gene-ACX60_RS02835_ACX60_RS02835",180.586941020739,140.857522814897,191.787195155987,126.298448875052,127.183906038668,67.5321014218059
"gene-ACX60_RS02840_ACX60_RS02840",111.130425243532,155.763080784727,78.1355239524391,147.745355287796,129.539163557903,138.960285617947
"gene-ACX60_RS02845_ACX60_RS02845",689.44730924112,586.533706112824,640.305397584274,432.512612657016,545.242115702809,677.918402734283
"gene-ACX60_RS02850_ACX60_RS02850",883.194432198593,847.380970584856,1093.89733533415,1156.9414514875,1078.70794380944,901.293815129487
"gene-ACX60_RS02855_mnmC",148.417607397611,142.34807861188,145.108830197387,246.639423746563,196.664002856089,458.439073113413
"gene-ACX60_RS02860_ACX60_RS02860",102.356970619042,217.621146359523,87.2682475312957,107.234532063723,123.651019759816,248.050603299326
"gene-ACX60_RS02865_ACX60_RS02865",126.483970836388,138.621689119422,162.359530290783,102.468552860891,129.539163557903,170.128947812626
"gene-ACX60_RS02870_ACX60_RS02870",178.393577364616,198.243920998744,168.448012676687,176.341230504789,157.802253788718,248.050603299326
"gene-ACX60_RS02875_ACX60_RS02875",229.572062674137,254.139763385608,235.421318921635,246.639423746563,234.348123163842,240.258437750656
"gene-ACX60_RS02880_ACX60_RS02880",225.9164565806,231.781426430862,195.846183413257,381.278336226571,354.466256644807,523.373786018996
"gene-ACX60_RS02885_radC",78.2299704016965,81.980568834067,67.9880533092652,75.0641724446061,91.8550432501492,81.8177382610341
"gene-ACX60_RS02890_coaBC",920.481614352672,1183.50130280453,836.151580997531,977.025736580588,1011.58310451126,1294.79817533732
"gene-ACX60_RS02895_secF",1500.99186200638,1200.64269446984,1641.86075006554,1965.96642116826,1930.13353701275,2607.7780702882
"gene-ACX60_RS02900_secD",4182.01337100658,3689.12559753301,4199.02335214537,4746.91528602081,5466.55270214349,7237.62310045624
"gene-ACX60_RS02905_yajC",588.552581059493,693.108445597112,650.452868227448,527.832196713659,611.189326241377,803.891745771113
"gene-ACX60_RS02910_tgt",255.892426547605,371.148393448776,256.7310072723,462.299982674717,415.702952144906,1019.47499261765
"gene-ACX60_RS02915_ACX60_RS02915",85.541182588771,48.4430634019487,91.3272357885652,156.085818892752,197.841631615706,119.479871746272
"gene-ACX60_RS02920_ACX60_RS02920",97.9702433067975,80.4900130370839,71.0322945022174,154.894324092044,141.315451154076,189.609361684301
"gene-ACX60_RS02925_queA",155.728819584686,228.055036938404,151.197312583291,213.277569326738,227.282350606138,440.25735349985
"gene-ACX60_RS02930_ACX60_RS02930",0,10.4338905788812,1.01474706431739,0,2.35525751923459,2.59738851622331
"gene-ACX60_RS02935_ACX60_RS02935",260.27915385985,262.337820269014,196.860930477574,475.406425482506,418.058209664141,444.153436274185
"gene-ACX60_RS02940_ACX60_RS02940",92.8523947758454,40.245006518542,57.8405826660913,125.106954074344,113.052360923261,70.1294899380292
"gene-ACX60_RS02950_ACX60_RS02950",27.0514850921754,41.735562315525,33.4866531224739,46.4682972276133,44.7498928654573,80.5190440029225
"gene-ACX60_RS02955_ACX60_RS02955",28.5137275295903,14.9055579698304,26.3834236722522,57.1917504339856,31.795976509667,31.1686621946797
"gene-ACX60_RS02960_ACX60_RS02960",367.753973009844,149.055579698304,320.660072324296,243.064939344439,287.341417346621,209.089775555976
"gene-ACX60_RS02965_ACX60_RS02965",133.795183023462,78.2541793416094,97.4157181744696,115.574995668679,127.183906038668,81.8177382610341
"gene-ACX60_RS02970_ACX60_RS02970",5.11784853095211,5.96222318793214,4.05898825726957,3.5744844021241,5.88814379808649,1.29869425811165
"gene-ACX60_RS02975_ACX60_RS02975",3094.83611878861,2588.35014146104,3257.33807645883,1726.47596622594,1696.96304260853,1033.76062945688
"gene-ACX60_RS02980_glnE",2035.44147288152,1773.01612051132,2035.58261102069,2838.14061528654,2712.07903339864,2110.37816943144
"gene-ACX60_RS02985_ACX60_RS02985",3577.37612313552,2624.86875848713,3379.10772417691,5143.68305465658,4937.79738907533,4262.31455512244
"gene-ACX60_RS02990_ACX60_RS02990",131.60181936734,140.857522814897,142.064589004435,150.128344889212,133.072049836755,174.025030586961
"gene-ACX60_RS02995_ACX60_RS02995",439.403852443174,372.638949245759,425.179019948987,381.278336226571,393.328005712177,485.711652533758
"gene-ACX60_RS03000_ACX60_RS03000",266.12812360951,211.658923171591,243.539295436174,247.830918547271,249.657297038867,255.842768847996
"gene-ACX60_RS03005_ACX60_RS03005",276.363820671414,242.960594908235,263.834236722522,265.703340557892,228.459979365756,263.634934396665
"gene-ACX60_RS03010_ACX60_RS03010",262.472517515972,288.422546716217,284.12917800887,200.17112651895,208.440290452262,246.751909041214
"gene-ACX60_RS03015_ACX60_RS03015",176.200213708494,272.771710847896,209.037895249383,172.766746102665,191.953487817619,277.920571235894
"gene-ACX60_RS03020_ACX60_RS03020",209.831789769036,190.045864115337,220.200112956874,194.21365251541,214.328434250348,245.453214783102
"gene-ACX60_RS03025_wecB",206.907304894207,121.480297454117,143.079336068752,204.937105721782,194.308745336854,240.258437750656
"gene-ACX60_RS03030_ACX60_RS03030",218.605244393526,215.385312664049,169.462759741004,220.426538130986,247.302039519632,392.205665949719
"gene-ACX60_RS03035_ACX60_RS03035",21.9336365612233,57.3863981838469,23.3391824793,33.361854419825,42.3946353462227,61.0386301312477
"gene-ACX60_RS03040_aspS",4126.44815838481,4602.83630108361,4232.51000526784,5515.42943247749,5925.82791839424,7505.15411762724
"gene-ACX60_RS03045_ACX60_RS03045",30.7070911857127,64.0938992702705,45.6636178942826,61.9577296368178,62.4143242597168,53.2464645825778
"gene-ACX60_RS03050_znuD",332.660154511887,453.128962282843,324.719060581565,375.320862223031,322.670280135139,432.46518795118
"gene-ACX60_RS03055_ACX60_RS03055",802.771098140774,435.242292719046,900.080646049526,720.854354428361,672.426021741477,536.360728600112
"gene-ACX60_RS03060_ACX60_RS03060",100.16360696292,110.301128976745,116.6959123965,127.48994367576,130.71679231752,232.466272201986
"gene-ACX60_RS03065_ACX60_RS03065",611.217338839423,52.1694528944062,579.420573725231,926.982954950851,811.386215376318,505.192066405433
"gene-ACX60_RS03070_ACX60_RS03070",171.082365177542,195.262809404778,136.990853682848,181.107209707621,184.887715259916,74.0255727123642
"gene-ACX60_RS03075_ACX60_RS03075",3976.56830854979,2376.69121828945,3831.68491486247,4662.31915517054,5201.5862312296,1233.75954520607
"gene-ACX60_RS03080_ACX60_RS03080",7590.50049262069,5377.92531551479,7778.03624799281,7375.35281638273,8242.22368856147,2622.06370712743
"gene-ACX60_RS03085_ACX60_RS03085",163.771152990467,61.858065574796,144.09408313307,165.617777298417,140.137822394458,71.4281841961409
"gene-ACX60_RS03090_baeS",667.513672679897,526.911474233503,608.848238590435,620.768791168886,580.570978491328,488.309041049981
"gene-ACX60_RS03095_ACX60_RS03095",570.274550591806,435.242292719046,585.509056111135,395.576273835067,410.992437106437,345.4526726577
"gene-ACX60_RS03100_ACX60_RS03100",562.232217186025,386.053951418606,635.231662262687,748.258734844645,774.879723828182,683.113179766729
"gene-ACX60_RS03105_ACX60_RS03105",4748.63231550485,4813.00466845822,4184.81689324492,3177.71663348833,3333.86701847657,4359.71662448082
"gene-ACX60_RS03110_ACX60_RS03110",212.756274643866,242.960594908235,242.524548371857,153.702829291336,133.072049836755,118.18117748816
"gene-ACX60_RS03115_ACX60_RS03115",236.883274861212,260.10198657354,231.362330664365,228.767001735943,239.058638202311,266.232322912889
"gene-ACX60_RS03120_ACX60_RS03120",146.224243741489,191.53641991232,166.418518548052,195.405147316118,196.664002856089,289.608819558899
"gene-ACX60_RS03125_ACX60_RS03125",1567.52389290876,2233.59786177908,1392.23297224346,1414.30432844044,1362.51647487721,1796.09415896842
"gene-ACX60_RS03130_ACX60_RS03130",307.070911857127,638.703159007231,360.235207832674,383.661325827987,392.15037695256,523.373786018996
"gene-ACX60_RS03135_trpB",1048.42782762647,1208.84075135324,938.641034493587,980.600220982712,1096.3723752037,1428.56368392282
"gene-ACX60_RS03140_ACX60_RS03140",133.064061804755,213.149478968574,115.681165332183,129.872933277176,104.808959605939,155.843310973398
"gene-ACX60_RS03145_ACX60_RS03145",193.016001738765,177.376139840981,189.757701027352,276.426793764264,230.81523688499,296.102290849457
"gene-ACX60_RS03150_ACX60_RS03150",166.695637865297,127.44252064205,172.507000933957,133.4474176793,135.427307355989,110.38901193949
"gene-ACX60_RS03155_ACX60_RS03155",80.4233340578189,114.027518469202,89.2977416599305,101.277058060183,93.0326720097665,150.648533940952
"gene-ACX60_RS03160_trpA",1786.12913730229,3022.1018783831,1770.73362723385,2336.52130418845,2236.31701451325,3666.2138906492
"gene-ACX60_RS03165_accD",2167.77441346757,2236.57897337304,1957.44708706825,2808.35324526884,2856.92737083156,3722.057743748
"gene-ACX60_RS03170_folC",949.72646310097,1201.38797236833,901.095393113844,1191.49480070803,1130.52360923261,1767.52288528996
"gene-ACX60_RS03175_ACX60_RS03175",995.055978660832,1541.23469408046,974.157181744696,1299.92082757247,1148.18804062686,1353.23941695234
"gene-ACX60_RS03180_ACX60_RS03180",72.381000652037,125.951964845066,67.9880533092652,77.4471620460222,80.0787556539762,57.1425473569127
"gene-ACX60_RS03185_ACX60_RS03185",119.172758649313,274.262266644879,149.167818454657,216.852053728862,180.177200221446,216.881941104646
"gene-ACX60_RS03190_ACX60_RS03190",1532.4300744108,945.757653185736,1773.7778684268,401.533747838607,599.413038645204,293.504902333233
"gene-ACX60_RS03195_secA",3653.4127298811,2811.9335110085,3077.72784607465,3846.14521668553,3966.25366239106,5425.94461039048
"gene-ACX60_RS03200_ACX60_RS03200",2509.93914382266,2759.0187802156,2838.24753889574,1575.15612653602,1990.19260375323,1401.29110450247
"gene-ACX60_RS03205_ACX60_RS03205",978.24019063056,965.880156445007,931.537805043365,1507.24092289566,1211.7799936462,837.657796482016
"gene-ACX60_RS03210_ACX60_RS03210",175.469092489787,234.762538024828,179.610230384178,193.022157714702,166.045655106039,232.466272201986
"gene-ACX60_RS03215_ACX60_RS03215",185.704789551691,172.159194551541,167.43326561237,196.596642116826,180.177200221446,301.297067881903
"gene-ACX60_RS03220_ACX60_RS03220",48.2540004346913,41.735562315525,66.9733062449478,65.5322140389419,63.5919530193341,74.0255727123642
"gene-ACX60_RS03225_ACX60_RS03225",150.610971053733,144.583912307354,136.990853682848,196.596642116826,227.282350606138,472.724709952641
"gene-ACX60_RS03230_ACX60_RS03230",40.9427882476169,42.4808402140165,66.9733062449478,42.8938128254892,68.3024680578033,88.3112095515924
"gene-ACX60_RS03235_ACX60_RS03235",573.199035466636,412.138677865809,602.759756204531,493.278847493126,511.090881673907,190.908055942413
"gene-ACX60_RS03240_ACX60_RS03240",231.76542633026,212.404201070083,212.082136442335,302.639679379841,290.874303625472,114.285094713825
"gene-ACX60_RS03245_ACX60_RS03245",1245.83055667748,1975.73170890101,1367.87904269984,1060.43037263015,1290.68112054056,1532.45922457175
"gene-ACX60_RS03250_ACX60_RS03250",135.988546679585,167.687527160591,118.725406525135,213.277569326738,146.025966192545,94.8046808421506
"gene-ACX60_RS03255_ACX60_RS03255",8622.11253221689,8945.57061559369,10391.0099386101,5401.04593160952,5941.13709226927,4438.93697422563
"gene-ACX60_RS03260_ACX60_RS03260",18968.2088981459,21044.412019705,24995.249688266,10318.3449741316,11665.5904927689,9793.45340041997
"gene-ACX60_RS03265_ACX60_RS03265",878.807704886348,561.194257564113,776.281504202805,604.087863958973,766.636322510861,1453.23887482694
"gene-ACX60_RS03270_ACX60_RS03270",465.724216316642,286.186713020743,407.928319855591,309.788648184089,330.913681452461,590.905887440802
"gene-ACX60_RS03275_ACX60_RS03275",24.8581214360531,95.3955710069143,22.3244354149826,28.5958752169928,16.4868026346422,14.2856368392282
"gene-ACX60_RS03280_ACX60_RS03280",1817.56734970671,1210.33130715022,2059.9365405643,675.577552001455,723.064058405021,101.298152132709
"gene-ACX60_RS03285_ACX60_RS03285",1444.69552816591,1059.78517165494,1275.53705984696,1514.38989169991,1709.91695896432,725.970090284414
"gene-ACX60_RS03290_ACX60_RS03290",460.60636778569,754.966511171908,499.255555644157,542.130134322156,507.557995395055,246.751909041214
"gene-ACX60_RS03295_ACX60_RS03295",248850.266969015,218973.825745285,316139.374152762,91650.9715652627,111957.166176816,59537.3395688706
"gene-ACX60_RS03305_ACX60_RS03305",345.089215229914,1052.33239267002,371.397425540165,403.916737440024,509.91325291429,474.023404210753
"gene-ACX60_RS03310_ACX60_RS03310",524.945035031945,525.42091843652,501.285049772791,736.343786837565,811.386215376318,1470.12190018239
"gene-ACX60_RS03315_ACX60_RS03315",205.445062456792,216.875868461032,197.875677541891,307.405658582673,273.209872231213,529.867257309554
"gene-ACX60_RS03320_ACX60_RS03320",381.645276165286,588.024261909807,332.837037096104,309.788648184089,356.821514164041,649.347129055826
"gene-ACX60_RS03325_typA",4574.62546545248,4921.06996373949,4162.49245782994,4376.36040300061,4974.30388062346,13392.1351896474
"gene-ACX60_RS03330_mscL",3107.99630072535,2815.65990050095,3722.09223191619,1622.81591856434,1774.68654074327,546.750282665006
"gene-ACX60_RS03335_ACX60_RS03335",59.220818715303,75.2730677476433,51.752100280187,41.7023180247812,60.0590667404822,81.8177382610341
"gene-ACX60_RS03340_ACX60_RS03340",65.80090968367,49.1883413004402,76.1060298238044,54.8087608325696,56.5261804616303,50.6490760663544
"gene-ACX60_RS03345_mutM",388.225367133653,275.752822441862,418.075790498765,361.022924614534,399.216149510264,572.724167827239
"gene-ACX60_RS03350_ACX60_RS03350",197.40272905101,190.045864115337,195.846183413257,182.298704508329,184.887715259916,197.401527232971
"gene-ACX60_RS03355_ACX60_RS03355",823.242492264582,654.353994875553,884.859440084765,478.98090988463,605.301182443291,419.478245370064
"gene-ACX60_RS03360_ACX60_RS03360",2732.19999430972,1299.76465496921,2875.79318027549,999.664137794041,1275.37194666553,627.269326667928
"gene-ACX60_RS03365_ACX60_RS03365",152.073213491148,149.055579698304,160.330036162148,112.000511266555,104.808959605939,90.9085980678157
"gene-ACX60_RS03370_ACX60_RS03370",669.707036336019,604.420375676621,654.511856484718,789.961052869427,678.314165539563,384.413500401049
"gene-ACX60_RS03375_ACX60_RS03375",889.043401948252,570.882870244503,885.874187149083,1136.68603987546,1189.40504721347,612.9836898287
"gene-ACX60_RS03380_ACX60_RS03380",377.989670071749,434.497014820555,461.709914264413,384.852820628695,336.801825250547,490.906429566205
"gene-ACX60_RS03385_ACX60_RS03385",921.943856790087,1187.22769229699,1050.2632115685,256.171382152227,234.348123163842,55.8438530988011
"gene-ACX60_RS03390_ACX60_RS03390",51.9096065282285,29.0658380411692,55.8110885374565,29.7873700177009,31.795976509667,27.2725794203447
"gene-ACX60_RS03395_ACX60_RS03395",78.961091620404,93.1597373114397,95.3862240458348,109.617521665139,154.269367509866,227.271495169539
"gene-ACX60_RS03400_ACX60_RS03400",3975.83718733108,5710.31925824201,4912.39053836049,613.619822364638,767.813951270478,77.9216554866992
"gene-ACX60_RS03405_ACX60_RS03405",1636.24928746726,1541.97997197895,1612.43308520034,1639.49684577425,1676.94335369503,2858.42606210375
"gene-ACX60_RS03410_ACX60_RS03410",863.454159293492,974.823491226905,768.163527688265,667.237088396499,559.373660818216,632.464103700375
"gene-ACX60_RS03415_ACX60_RS03415",260.27915385985,476.977855034571,256.7310072723,239.490454942315,260.255955875423,293.504902333233
"gene-ACX60_RS03420_ACX60_RS03420",8.04233340578189,17.8866695637964,10.1474706431739,11.9149480070803,9.42103007693838,9.09085980678157
"gene-ACX60_RS03425_pilG",49.7162428721062,55.1505644883723,61.8995709233609,110.809016465847,101.276073327088,98.7007636164856
"gene-ACX60_RS03430_ACX60_RS03430",76.7677279642816,88.6880699204906,102.489453496057,116.766490469387,104.808959605939,77.9216554866992
"gene-ACX60_RS03435_ACX60_RS03435",31.4382124044201,40.9902844170335,45.6636178942826,67.9152036403579,48.2827791443092,41.5582162595729
"gene-ACX60_RS03440_ACX60_RS03440",238.345517298627,214.640034765557,222.229607085509,265.703340557892,219.038949288817,198.700221491083
"gene-ACX60_RS03445_ACX60_RS03445",257.35466898502,239.234205415777,269.922719108426,358.639935013118,253.190183317719,284.414042526452
"gene-ACX60_RS03450_ACX60_RS03450",62.1453035901328,94.6502931084228,61.8995709233609,58.3832452346937,68.3024680578033,70.1294899380292
"gene-ACX60_RS03455_dapE",227.378699018015,269.045321355438,239.480307178904,330.044059796125,327.380795173609,698.697510864069
"gene-ACX60_RS03460_ACX60_RS03460",2206.52383805907,3890.35063012572,2678.93224979791,465.874467076841,1203.53659232888,144.155062650393
"gene-ACX60_RS03465_ACX60_RS03465",125.75284961768,150.546135495287,113.651671203548,104.851542462307,110.697103404026,137.661591359835
"gene-ACX60_RS03470_ACX60_RS03470",170.351243958834,210.168367374608,193.816689284622,183.490199309037,167.223283865656,162.336782263957
"gene-ACX60_RS03475_ACX60_RS03475",152.804334709856,212.404201070083,173.521747998274,158.468808494169,177.821942702212,172.72633632885
"gene-ACX60_RS03480_ACX60_RS03480",0,2.98111159396607,0,0,0,0
"gene-ACX60_RS03485_ACX60_RS03485",0,6.70750108642366,0,0,1.1776287596173,0
"gene-ACX60_RS03490_ACX60_RS03490",0,6.70750108642366,0,0,1.1776287596173,0
"gene-ACX60_RS03495_ACX60_RS03495",0,2.98111159396607,0,0,0,0
"gene-ACX60_RS03500_ACX60_RS03500",0,6.70750108642366,0,0,1.1776287596173,0
"gene-ACX60_RS03505_ACX60_RS03505",0,2.98111159396607,0,0,0,0
"gene-ACX60_RS03510_ACX60_RS03510",104.550334275165,64.839177168762,67.9880533092652,134.638912480008,181.354828981064,170.128947812626
"gene-ACX60_RS03515_ACX60_RS03515",522.751671375823,233.271982227845,305.438866359535,1541.7942721162,1295.39163557903,2050.6382335583
"gene-ACX60_RS03520_ACX60_RS03520",1258.25961739551,929.361539418923,1337.43663077032,1218.89918112432,1301.27977937711,1755.83463696695
"gene-ACX60_RS03525_yccS",1321.86716342306,988.983771298244,1347.5841014135,1160.51593588963,1303.63503689635,1161.03266675182
"gene-ACX60_RS03530_ACX60_RS03530",392.612094445898,324.941163742302,414.016802241496,477.789415083922,513.446139193142,631.165409442263
"gene-ACX60_RS03535_ACX60_RS03535",113.323788899654,110.301128976745,113.651671203548,185.873188910453,180.177200221446,163.635476522068
"gene-ACX60_RS03540_ACX60_RS03540",9.50457584319677,33.5375054321183,8.11797651453913,15.4894324092044,18.8420601538768,24.6751909041214
"gene-ACX60_RS03545_ACX60_RS03545",873.689856355396,432.26118112508,681.910027221287,1616.8584445608,1474.39120704086,3875.30366620517
"gene-ACX60_RS03550_ACX60_RS03550",476.691034597254,476.977855034571,579.420573725231,375.320862223031,386.262233154474,298.69967936568
"gene-ACX60_RS03555_ACX60_RS03555",497.162428721062,336.120332219675,442.429720042383,812.599454082879,703.044369491527,798.696968738666
"gene-ACX60_RS03560_sbmA",293.910729920393,281.715045629794,240.495054243222,432.512612657016,352.110999125572,342.855284141476
"gene-ACX60_RS03565_ACX60_RS03565",533.718489656434,397.97839779447,486.063843808031,666.045593595791,597.05778112597,306.49184491435
"gene-ACX60_RS03570_ACX60_RS03570",97.9702433067975,78.9994572401009,74.0765356951696,104.851542462307,85.9668994520627,74.0255727123642
"gene-ACX60_RS03575_ACX60_RS03575",334.122396949302,409.902844170335,341.969760674961,234.724475739483,281.453273548534,209.089775555976
"gene-ACX60_RS03580_ACX60_RS03580",593.670429590445,547.033977492774,702.204968507635,427.746633454184,432.189754779548,225.972800911428
